idx,id,id_spatial,id_region_type,id_region,year,internal_id,value
307,24702543,59,2,9000000,2015,"[18, 8]",789150.8
308,24702551,59,2,9000000,2015,"[18, 16]",4458.1
309,24702562,59,2,9000000,2015,"[18, 27]",22525.2
310,24702750,59,2,9000000,2015,"[24, 29]",20201.8
311,24702752,59,2,9000000,2015,"[24, 31]",39912.0
312,24702781,59,2,9000000,2015,"[25, 29]",16688.2
313,24702812,59,2,9000000,2015,"[26, 29]",132079.1
314,24703009,59,2,9000000,2015,"[33, 9]",77294.7
315,24703010,59,2,9000000,2015,"[33, 10]",130096.6
316,24703011,59,2,9000000,2015,"[33, 11]",262173.1
317,24703012,59,2,9000000,2015,"[33, 12]",69836.8
318,24703013,59,2,9000000,2015,"[33, 13]",102093.4
319,24703014,59,2,9000000,2015,"[33, 14]",21216.4
320,24703015,59,2,9000000,2015,"[33, 15]",15494.2
321,24703016,59,2,9000000,2015,"[33, 16]",40575.3
322,24703017,59,2,9000000,2015,"[33, 17]",42196.9
323,24703018,59,2,9000000,2015,"[33, 18]",28414.0
324,24703027,59,2,9000000,2015,"[33, 27]",22525.2
325,24703029,59,2,9000000,2015,"[33, 29]",310470.4
326,24703031,59,2,9000000,2015,"[33, 31]",54084.9
327,24703277,59,2,9000000,2015,"[41, 29]",6469.5
328,24703279,59,2,9000000,2015,"[41, 31]",5309.7
329,24703280,59,2,9000000,2015,"[42, 1]",7247.5
330,24703282,59,2,9000000,2015,"[42, 3]",2353.0
331,24703284,59,2,9000000,2015,"[42, 5]",20.3
332,24703285,59,2,9000000,2015,"[42, 6]",1498.3
333,24703286,59,2,9000000,2015,"[42, 7]",7097.4
334,24703288,59,2,9000000,2015,"[42, 9]",50131.4
335,24703289,59,2,9000000,2015,"[42, 10]",123581.6
336,24703290,59,2,9000000,2015,"[42, 11]",264214.6
337,24703291,59,2,9000000,2015,"[42, 12]",70731.2
338,24703293,59,2,9000000,2015,"[42, 14]",1198.3
339,24703295,59,2,9000000,2015,"[42, 16]",29104.5
340,24703302,59,2,9000000,2015,"[42, 23]",139.9
341,24703305,59,2,9000000,2015,"[42, 26]",9144.0
342,24703307,59,2,9000000,2015,"[42, 28]",9004.6
343,24703308,59,2,9000000,2015,"[42, 29]",278439.6
344,24703310,59,2,9000000,2015,"[42, 31]",43705.1
345,24703317,59,2,9000000,2015,"[43, 7]",2073.7
346,24703319,59,2,9000000,2015,"[43, 9]",50131.4
347,24703326,59,2,9000000,2015,"[43, 16]",25746.4
348,24703554,59,2,9000000,2015,"[50, 27]",6.5
349,24703568,59,2,9000000,2015,"[51, 10]",121800.9
350,24703569,59,2,9000000,2015,"[51, 11]",243024.7
351,24703570,59,2,9000000,2015,"[51, 12]",70731.2
352,24703575,59,2,9000000,2015,"[51, 17]",2184.4
353,24703579,59,2,9000000,2015,"[51, 21]",1167.5
354,24703585,59,2,9000000,2015,"[51, 27]",18403.6
355,24703587,59,2,9000000,2015,"[51, 29]",8100.8
356,24702124,59,2,9000000,2015,"[4, 23]",3630.1
357,24702125,59,2,9000000,2015,"[4, 24]",40343.2
358,24702126,59,2,9000000,2015,"[4, 25]",10022.6
359,24702127,59,2,9000000,2015,"[4, 26]",48836.9
360,24702128,59,2,9000000,2015,"[4, 27]",213728.0
361,24702129,59,2,9000000,2015,"[4, 28]",13813.3
362,24702131,59,2,9000000,2015,"[4, 30]",400236.4
363,24702141,59,2,9000000,2015,"[5, 9]",27163.3
364,24702142,59,2,9000000,2015,"[5, 10]",6515.0
365,24702146,59,2,9000000,2015,"[5, 14]",14719.5
366,24702147,59,2,9000000,2015,"[5, 15]",10130.6
367,24702148,59,2,9000000,2015,"[5, 16]",10576.5
368,24702149,59,2,9000000,2015,"[5, 17]",31912.2
369,24702161,59,2,9000000,2015,"[5, 29]",5988.7
370,24702170,59,2,9000000,2015,"[6, 7]",9.6
371,24702174,59,2,9000000,2015,"[6, 11]",43.2
372,24702016,59,2,9000000,2015,"[1, 8]",1730.0
373,24702029,59,2,9000000,2015,"[1, 21]",442.5
374,24702031,59,2,9000000,2015,"[1, 23]",3630.1
375,24702032,59,2,9000000,2015,"[1, 24]",40343.2
376,24702033,59,2,9000000,2015,"[1, 25]",10022.6
377,24702034,59,2,9000000,2015,"[1, 26]",48836.9
