idx,id,id_spatial,id_region_type,id_region,year,internal_id,value
6942,17251900,45,4,8316000,2003,[2],17404
6943,17245117,45,4,8316000,2003,[1],2671554000
6944,17251501,45,4,8316000,2004,[2],17636
6945,17244718,45,4,8316000,2004,[1],2719219000
6946,17251102,45,4,8316000,2005,[2],17883
6947,17244319,45,4,8316000,2005,[1],2769647000
6948,17250703,45,4,8316000,2006,[2],18224
6949,17243920,45,4,8316000,2006,[1],2831785000
6950,17250304,45,4,8316000,2007,[2],18422
6951,17243521,45,4,8316000,2007,[1],2869106000
6952,17249905,45,4,8316000,2008,[2],18970
6953,17243122,45,4,8316000,2008,[1],2956567000
6954,17249506,45,4,8316000,2009,[2],18722
6955,17242723,45,4,8316000,2009,[1],2917609000
6956,17249107,45,4,8316000,2010,[2],19505
6957,17242324,45,4,8316000,2010,[1],3044372000
6958,17248708,45,4,8316000,2011,[2],20285
6959,17241925,45,4,8316000,2011,[1],3174937000
6960,17248309,45,4,8316000,2012,[2],20895
6961,17241526,45,4,8316000,2012,[1],3281729000
6962,17247910,45,4,8316000,2013,[2],21163
6963,17241127,45,4,8316000,2013,[1],3339304000
6964,17247511,45,4,8316000,2014,[2],21751
6965,17240728,45,4,8316000,2014,[1],3457225000
6966,17247112,45,4,8316000,2015,[2],22199
6967,17240329,45,4,8316000,2015,[1],3571684000
6968,17246713,45,4,8316000,2016,[2],22742
6969,17239930,45,4,8316000,2016,[1],3699437000
6970,17253098,45,4,8317000,2000,[2],16278
6971,17246315,45,4,8317000,2000,[1],6560657000
6972,17252699,45,4,8317000,2001,[2],16851
6973,17245916,45,4,8317000,2001,[1],6834816000
6974,17252300,45,4,8317000,2002,[2],17080
6975,17245517,45,4,8317000,2002,[1],6963267000
6976,17251901,45,4,8317000,2003,[2],17736
6977,17245118,45,4,8317000,2003,[1],7249278000
6978,17251502,45,4,8317000,2004,[2],18178
6979,17244719,45,4,8317000,2004,[1],7445543000
6980,17251103,45,4,8317000,2005,[2],18574
6981,17244320,45,4,8317000,2005,[1],7621033000
6982,17250704,45,4,8317000,2006,[2],19029
6983,17243921,45,4,8317000,2006,[1],7816387000
6984,17250305,45,4,8317000,2007,[2],19232
6985,17243522,45,4,8317000,2007,[1],7906204000
6986,17249906,45,4,8317000,2008,[2],19622
6987,17243123,45,4,8317000,2008,[1],8065956000
6988,17249507,45,4,8317000,2009,[2],19079
6989,17242724,45,4,8317000,2009,[1],7831362000
6990,17249108,45,4,8317000,2010,[2],19690
6991,17242325,45,4,8317000,2010,[1],8074562000
6992,17248709,45,4,8317000,2011,[2],20495
6993,17241926,45,4,8317000,2011,[1],8407609000
6994,17248310,45,4,8317000,2012,[2],21040
6995,17241527,45,4,8317000,2012,[1],8648471000
6996,17247911,45,4,8317000,2013,[2],21315
6997,17241128,45,4,8317000,2013,[1],8785608000
6998,17247512,45,4,8317000,2014,[2],21793
6999,17240729,45,4,8317000,2014,[1],9025797000
7000,17247113,45,4,8317000,2015,[2],22269
7001,17240330,45,4,8317000,2015,[1],9305770000
7002,17246714,45,4,8317000,2016,[2],22800
7003,17239931,45,4,8317000,2016,[1],9615302000
7004,17253099,45,4,8325000,2000,[2],16831
7005,17246316,45,4,8325000,2000,[1],2345917000
7006,17252700,45,4,8325000,2001,[2],17935
7007,17245917,45,4,8325000,2001,[1],2507637000
7008,17252301,45,4,8325000,2002,[2],18047
7009,17245518,45,4,8325000,2002,[1],2533869000
7010,17251902,45,4,8325000,2003,[2],18577
7011,17245119,45,4,8325000,2003,[1],2611103000
7012,17251503,45,4,8325000,2004,[2],18874
7013,17244720,45,4,8325000,2004,[1],2651077000
7014,17251104,45,4,8325000,2005,[2],19357
7015,17244321,45,4,8325000,2005,[1],2714901000
7016,17250705,45,4,8325000,2006,[2],19933
7017,17243922,45,4,8325000,2006,[1],2787400000
7018,17250306,45,4,8325000,2007,[2],20283
7019,17243523,45,4,8325000,2007,[1],2827773000
7020,17249907,45,4,8325000,2008,[2],20644
7021,17243124,45,4,8325000,2008,[1],2868439000
7022,17249508,45,4,8325000,2009,[2],20070
7023,17242725,45,4,8325000,2009,[1],2773758000
7024,17249109,45,4,8325000,2010,[2],20710
7025,17242326,45,4,8325000,2010,[1],2841357000
7026,17248710,45,4,8325000,2011,[2],21725
7027,17241927,45,4,8325000,2011,[1],2962120000
7028,17248311,45,4,8325000,2012,[2],22418
7029,17241528,45,4,8325000,2012,[1],3044401000
7030,17247912,45,4,8325000,2013,[2],22800
7031,17241129,45,4,8325000,2013,[1],3087883000
7032,17247513,45,4,8325000,2014,[2],23420
7033,17240730,45,4,8325000,2014,[1],3176126000
7034,17247114,45,4,8325000,2015,[2],23919
7035,17240331,45,4,8325000,2015,[1],3269838000
7036,17246715,45,4,8325000,2016,[2],24476
7037,17239932,45,4,8325000,2016,[1],3375543000
7038,17253100,45,4,8326000,2000,[2],17312
7039,17246317,45,4,8326000,2000,[1],3615307000
7040,17252701,45,4,8326000,2001,[2],18044
7041,17245918,45,4,8326000,2001,[1],3781588000
7042,17252302,45,4,8326000,2002,[2],18051
7043,17245519,45,4,8326000,2002,[1],3795344000
7044,17251903,45,4,8326000,2003,[2],18560
7045,17245120,45,4,8326000,2003,[1],3904966000
7046,17251504,45,4,8326000,2004,[2],18861
7047,17244721,45,4,8326000,2004,[1],3964384000
7048,17251105,45,4,8326000,2005,[2],19573
7049,17244322,45,4,8326000,2005,[1],4107154000
7050,17250706,45,4,8326000,2006,[2],20429
7051,17243923,45,4,8326000,2006,[1],4273652000
7052,17250307,45,4,8326000,2007,[2],20986
7053,17243524,45,4,8326000,2007,[1],4371030000
7054,17249908,45,4,8326000,2008,[2],21294
7055,17243125,45,4,8326000,2008,[1],4412524000
7056,17249509,45,4,8326000,2009,[2],20514
7057,17242726,45,4,8326000,2009,[1],4223651000
7058,17249110,45,4,8326000,2010,[2],21006
7059,17242327,45,4,8326000,2010,[1],4300139000
7060,17248711,45,4,8326000,2011,[2],21793
7061,17241928,45,4,8326000,2011,[1],4448684000
7062,17248312,45,4,8326000,2012,[2],22276
7063,17241529,45,4,8326000,2012,[1],4550550000
7064,17247913,45,4,8326000,2013,[2],22392
7065,17241130,45,4,8326000,2013,[1],4586807000
7066,17247514,45,4,8326000,2014,[2],22942
7067,17240731,45,4,8326000,2014,[1],4716851000
7068,17247115,45,4,8326000,2015,[2],23350
7069,17240332,45,4,8326000,2015,[1],4853990000
7070,17246716,45,4,8326000,2016,[2],23851
7071,17239933,45,4,8326000,2016,[1],5005542000
7072,17253101,45,4,8327000,2000,[2],17498
7073,17246318,45,4,8327000,2000,[1],2301972000
7074,17252702,45,4,8327000,2001,[2],18640
7075,17245919,45,4,8327000,2001,[1],2465155000
7076,17252303,45,4,8327000,2002,[2],18654
7077,17245520,45,4,8327000,2002,[1],2479132000
7078,17251904,45,4,8327000,2003,[2],19231
7079,17245121,45,4,8327000,2003,[1],2561097000
7080,17251505,45,4,8327000,2004,[2],19428
7081,17244722,45,4,8327000,2004,[1],2591670000
7082,17251106,45,4,8327000,2005,[2],20159
7083,17244323,45,4,8327000,2005,[1],2694199000
7084,17250707,45,4,8327000,2006,[2],20988
7085,17243924,45,4,8327000,2006,[1],2805745000
7086,17250308,45,4,8327000,2007,[2],21550
7087,17243525,45,4,8327000,2007,[1],2879005000
7088,17249909,45,4,8327000,2008,[2],21917
7089,17243126,45,4,8327000,2008,[1],2924327000
7090,17249510,45,4,8327000,2009,[2],21220
7091,17242727,45,4,8327000,2009,[1],2823100000
7092,17249111,45,4,8327000,2010,[2],21864
7093,17242328,45,4,8327000,2010,[1],2896217000
7094,17248712,45,4,8327000,2011,[2],22804
7095,17241929,45,4,8327000,2011,[1],3014090000
7096,17248313,45,4,8327000,2012,[2],23366
7097,17241530,45,4,8327000,2012,[1],3092076000
7098,17247914,45,4,8327000,2013,[2],23578
7099,17241131,45,4,8327000,2013,[1],3132025000
7100,17247515,45,4,8327000,2014,[2],24535
7101,17240732,45,4,8327000,2014,[1],3285357000
7102,17247116,45,4,8327000,2015,[2],24886
7103,17240333,45,4,8327000,2015,[1],3374667000
7104,17246717,45,4,8327000,2016,[2],25338
7105,17239934,45,4,8327000,2016,[1],3480450000
7106,17253102,45,4,8335000,2000,[2],16157
7107,17246319,45,4,8335000,2000,[1],4185482000
7108,17252703,45,4,8335000,2001,[2],17067
7109,17245920,45,4,8335000,2001,[1],4447562000
7110,17252304,45,4,8335000,2002,[2],17297
7111,17245521,45,4,8335000,2002,[1],4542161000
7112,17251905,45,4,8335000,2003,[2],17940
7113,17245122,45,4,8335000,2003,[1],4737561000
7114,17251506,45,4,8335000,2004,[2],18383
7115,17244723,45,4,8335000,2004,[1],4869073000
7116,17251107,45,4,8335000,2005,[2],18707
7117,17244324,45,4,8335000,2005,[1],4960500000
7118,17250708,45,4,8335000,2006,[2],19094
7119,17243925,45,4,8335000,2006,[1],5058842000
7120,17250309,45,4,8335000,2007,[2],19236
7121,17243526,45,4,8335000,2007,[1],5089910000
7122,17249910,45,4,8335000,2008,[2],20065
7123,17243127,45,4,8335000,2008,[1],5312634000
7124,17249511,45,4,8335000,2009,[2],19819
7125,17242728,45,4,8335000,2009,[1],5260352000
7126,17249112,45,4,8335000,2010,[2],20826
7127,17242329,45,4,8335000,2010,[1],5544207000
7128,17248713,45,4,8335000,2011,[2],21654
7129,17241930,45,4,8335000,2011,[1],5791376000
7130,17248314,45,4,8335000,2012,[2],22207
7131,17241531,45,4,8335000,2012,[1],5982853000
7132,17247915,45,4,8335000,2013,[2],22360
7133,17241132,45,4,8335000,2013,[1],6081734000
7134,17247516,45,4,8335000,2014,[2],22679
7135,17240733,45,4,8335000,2014,[1],6227431000
7136,17247117,45,4,8335000,2015,[2],23098
7137,17240334,45,4,8335000,2015,[1],6422011000
7138,17246718,45,4,8335000,2016,[2],23617
7139,17239935,45,4,8335000,2016,[1],6642027000
7140,17253103,45,4,8336000,2000,[2],16266
7141,17246320,45,4,8336000,2000,[1],3491968000
7142,17252704,45,4,8336000,2001,[2],17143
7143,17245921,45,4,8336000,2001,[1],3702966000
7144,17252305,45,4,8336000,2002,[2],17338
7145,17245522,45,4,8336000,2002,[1],3770969000
7146,17251906,45,4,8336000,2003,[2],17811
7147,17245123,45,4,8336000,2003,[1],3887998000
7148,17251507,45,4,8336000,2004,[2],18153
7149,17244724,45,4,8336000,2004,[1],3961049000
7150,17251108,45,4,8336000,2005,[2],18500
7151,17244325,45,4,8336000,2005,[1],4035914000
7152,17250709,45,4,8336000,2006,[2],18922
7153,17243926,45,4,8336000,2006,[1],4134999000
7154,17250310,45,4,8336000,2007,[2],19176
7155,17243527,45,4,8336000,2007,[1],4198540000
7156,17249911,45,4,8336000,2008,[2],20075
7157,17243128,45,4,8336000,2008,[1],4399786000
7158,17249512,45,4,8336000,2009,[2],20005
7159,17242729,45,4,8336000,2009,[1],4379553000
7160,17249113,45,4,8336000,2010,[2],21149
7161,17242330,45,4,8336000,2010,[1],4626992000
7162,17248714,45,4,8336000,2011,[2],22217
7163,17241931,45,4,8336000,2011,[1],4868684000
7164,17248315,45,4,8336000,2012,[2],23048
7165,17241532,45,4,8336000,2012,[1],5071520000
7166,17247916,45,4,8336000,2013,[2],23503
7167,17241133,45,4,8336000,2013,[1],5200707000
7168,17247517,45,4,8336000,2014,[2],24242
7169,17240734,45,4,8336000,2014,[1],5401549000
7170,17247118,45,4,8336000,2015,[2],24821
7171,17240335,45,4,8336000,2015,[1],5589725000
7172,17246719,45,4,8336000,2016,[2],25461
7173,17239936,45,4,8336000,2016,[1],5782791000
7174,17253104,45,4,8337000,2000,[2],16017
7175,17246321,45,4,8337000,2000,[1],2618006000
7176,17252705,45,4,8337000,2001,[2],17059
7177,17245922,45,4,8337000,2001,[1],2795666000
7178,17252306,45,4,8337000,2002,[2],17053
7179,17245523,45,4,8337000,2002,[1],2808656000
7180,17251907,45,4,8337000,2003,[2],17361
7181,17245124,45,4,8337000,2003,[1],2865068000
7182,17251508,45,4,8337000,2004,[2],17500
7183,17244725,45,4,8337000,2004,[1],2889193000
7184,17251109,45,4,8337000,2005,[2],17742
7185,17244326,45,4,8337000,2005,[1],2928780000
7186,17250710,45,4,8337000,2006,[2],18083
7187,17243927,45,4,8337000,2006,[1],2981721000
7188,17250311,45,4,8337000,2007,[2],18264
7189,17243528,45,4,8337000,2007,[1],3008466000
7190,17249912,45,4,8337000,2008,[2],19116
7191,17243129,45,4,8337000,2008,[1],3143369000
7192,17249513,45,4,8337000,2009,[2],18999
7193,17242730,45,4,8337000,2009,[1],3113715000
7194,17249114,45,4,8337000,2010,[2],20056
7195,17242331,45,4,8337000,2010,[1],3277046000
7196,17248715,45,4,8337000,2011,[2],21137
7197,17241932,45,4,8337000,2011,[1],3448929000
7198,17248316,45,4,8337000,2012,[2],21985
7199,17241533,45,4,8337000,2012,[1],3592833000
7200,17247917,45,4,8337000,2013,[2],22447
7201,17241134,45,4,8337000,2013,[1],3680884000
7202,17247518,45,4,8337000,2014,[2],22760
7203,17240735,45,4,8337000,2014,[1],3749423000
7204,17247119,45,4,8337000,2015,[2],23244
7205,17240336,45,4,8337000,2015,[1],3870897000
7206,17246720,45,4,8337000,2016,[2],23762
7207,17239937,45,4,8337000,2016,[1],4000571000
7208,17253105,45,4,8415000,2000,[2],17515
7209,17246322,45,4,8415000,2000,[1],4789410000
7210,17252706,45,4,8415000,2001,[2],18593
7211,17245923,45,4,8415000,2001,[1],5100759000
7212,17252307,45,4,8415000,2002,[2],18692
7213,17245524,45,4,8415000,2002,[1],5145547000
7214,17251908,45,4,8415000,2003,[2],19148
7215,17245125,45,4,8415000,2003,[1],5288136000
7216,17251509,45,4,8415000,2004,[2],19440
7217,17244726,45,4,8415000,2004,[1],5373552000
7218,17251110,45,4,8415000,2005,[2],19864
7219,17244327,45,4,8415000,2005,[1],5487374000
7220,17250711,45,4,8415000,2006,[2],20326
7221,17243928,45,4,8415000,2006,[1],5609335000
7222,17250312,45,4,8415000,2007,[2],20585
7223,17243529,45,4,8415000,2007,[1],5668965000
7224,17249913,45,4,8415000,2008,[2],21091
7225,17243130,45,4,8415000,2008,[1],5792319000
7226,17249514,45,4,8415000,2009,[2],20516
7227,17242731,45,4,8415000,2009,[1],5620351000
7228,17249115,45,4,8415000,2010,[2],21212
7229,17242332,45,4,8415000,2010,[1],5802053000
7230,17248716,45,4,8415000,2011,[2],21906
7231,17241933,45,4,8415000,2011,[1],5991191000
7232,17248317,45,4,8415000,2012,[2],22414
7233,17241534,45,4,8415000,2012,[1],6145351000
7234,17247918,45,4,8415000,2013,[2],22515
7235,17241135,45,4,8415000,2013,[1],6199693000
7236,17247519,45,4,8415000,2014,[2],23020
7237,17240736,45,4,8415000,2014,[1],6377043000
7238,17247120,45,4,8415000,2015,[2],23458
7239,17240337,45,4,8415000,2015,[1],6569869000
7240,17246721,45,4,8415000,2016,[2],23954
7241,17239938,45,4,8415000,2016,[1],6781250000
7242,17253106,45,4,8416000,2000,[2],16267
7243,17246323,45,4,8416000,2000,[1],3303098000
7244,17252707,45,4,8416000,2001,[2],17185
7245,17245924,45,4,8416000,2001,[1],3516430000
7246,17252308,45,4,8416000,2002,[2],17312
7247,17245525,45,4,8416000,2002,[1],3573265000
7248,17251909,45,4,8416000,2003,[2],17919
7249,17245126,45,4,8416000,2003,[1],3720344000
7250,17251510,45,4,8416000,2004,[2],18279
7251,17244727,45,4,8416000,2004,[1],3813396000
7252,17251111,45,4,8416000,2005,[2],18776
7253,17244328,45,4,8416000,2005,[1],3929000000
7254,17250712,45,4,8416000,2006,[2],19320
7255,17243929,45,4,8416000,2006,[1],4047755000
7256,17250313,45,4,8416000,2007,[2],19602
7257,17243530,45,4,8416000,2007,[1],4108431000
7258,17249914,45,4,8416000,2008,[2],19925
7259,17243131,45,4,8416000,2008,[1],4182726000
7260,17249515,45,4,8416000,2009,[2],19225
7261,17242732,45,4,8416000,2009,[1],4059349000
7262,17249116,45,4,8416000,2010,[2],19743
7263,17242333,45,4,8416000,2010,[1],4186080000
7264,17248717,45,4,8416000,2011,[2],20549
7265,17241934,45,4,8416000,2011,[1],4365430000
7266,17248318,45,4,8416000,2012,[2],21049
7267,17241535,45,4,8416000,2012,[1],4501191000
7268,17247919,45,4,8416000,2013,[2],21239
7269,17241136,45,4,8416000,2013,[1],4581598000
7270,17247520,45,4,8416000,2014,[2],21791
7271,17240737,45,4,8416000,2014,[1],4738311000
7272,17247121,45,4,8416000,2015,[2],22252
7273,17240338,45,4,8416000,2015,[1],4897619000
7274,17246722,45,4,8416000,2016,[2],22680
7275,17239939,45,4,8416000,2016,[1],5062897000
7276,17253107,45,4,8417000,2000,[2],18303
7277,17246324,45,4,8417000,2000,[1],3506312000
7278,17252708,45,4,8417000,2001,[2],19178
7279,17245925,45,4,8417000,2001,[1],3674095000
7280,17252309,45,4,8417000,2002,[2],18791
7281,17245526,45,4,8417000,2002,[1],3605186000
7282,17251910,45,4,8417000,2003,[2],19010
7283,17245127,45,4,8417000,2003,[1],3646694000
7284,17251511,45,4,8417000,2004,[2],18920
7285,17244728,45,4,8417000,2004,[1],3620236000
7286,17251112,45,4,8417000,2005,[2],19564
7287,17244329,45,4,8417000,2005,[1],3734627000
7288,17250713,45,4,8417000,2006,[2],20292
7289,17243930,45,4,8417000,2006,[1],3862861000
7290,17250314,45,4,8417000,2007,[2],20766
7291,17243531,45,4,8417000,2007,[1],3938309000
7292,17249915,45,4,8417000,2008,[2],21363
7293,17243132,45,4,8417000,2008,[1],4029166000
7294,17249516,45,4,8417000,2009,[2],20911
7295,17242733,45,4,8417000,2009,[1],3918459000
7296,17249117,45,4,8417000,2010,[2],21709
7297,17242334,45,4,8417000,2010,[1],4044832000
7298,17248718,45,4,8417000,2011,[2],22541
7299,17241935,45,4,8417000,2011,[1],4180370000
7300,17248319,45,4,8417000,2012,[2],23131
7301,17241536,45,4,8417000,2012,[1],4276753000
7302,17247920,45,4,8417000,2013,[2],23390
7303,17241137,45,4,8417000,2013,[1],4318584000
7304,17247521,45,4,8417000,2014,[2],23926
7305,17240738,45,4,8417000,2014,[1],4437942000
7306,17247122,45,4,8417000,2015,[2],24325
7307,17240339,45,4,8417000,2015,[1],4560469000
7308,17246723,45,4,8417000,2016,[2],25027
7309,17239940,45,4,8417000,2016,[1],4704948000
7310,17253108,45,4,8421000,2000,[2],18420
7311,17246325,45,4,8421000,2000,[1],2090724000
7312,17252709,45,4,8421000,2001,[2],19332
7313,17245926,45,4,8421000,2001,[1],2210077000
7314,17252310,45,4,8421000,2002,[2],19638
7315,17245527,45,4,8421000,2002,[1],2257947000
7316,17251911,45,4,8421000,2003,[2],20578
7317,17245128,45,4,8421000,2003,[1],2375149000
7318,17251512,45,4,8421000,2004,[2],21143
7319,17244729,45,4,8421000,2004,[1],2444353000
7320,17251113,45,4,8421000,2005,[2],21812
7321,17244330,45,4,8421000,2005,[1],2524593000
7322,17250714,45,4,8421000,2006,[2],22436
7323,17243931,45,4,8421000,2006,[1],2599776000
7324,17250315,45,4,8421000,2007,[2],22591
7325,17243532,45,4,8421000,2007,[1],2620559000
7326,17249916,45,4,8421000,2008,[2],23237
7327,17243133,45,4,8421000,2008,[1],2697159000
7328,17249517,45,4,8421000,2009,[2],22659
7329,17242734,45,4,8421000,2009,[1],2630979000
7330,17249118,45,4,8421000,2010,[2],23476
7331,17242335,45,4,8421000,2010,[1],2732614000
7332,17248719,45,4,8421000,2011,[2],24311
7333,17241936,45,4,8421000,2011,[1],2846298000
7334,17248320,45,4,8421000,2012,[2],24890
7335,17241537,45,4,8421000,2012,[1],2931042000
7336,17247921,45,4,8421000,2013,[2],25117
7337,17241138,45,4,8421000,2013,[1],2978861000
7338,17247522,45,4,8421000,2014,[2],28756
7339,17240739,45,4,8421000,2014,[1],3449745000
7340,17247123,45,4,8421000,2015,[2],29203
7341,17240340,45,4,8421000,2015,[1],3553335000
7342,17246724,45,4,8421000,2016,[2],29641
7343,17239941,45,4,8421000,2016,[1],3654630000
7344,17253109,45,4,8425000,2000,[2],17121
7345,17246326,45,4,8425000,2000,[1],3144766000
7346,17252710,45,4,8425000,2001,[2],18109
7347,17245927,45,4,8425000,2001,[1],3343062000
7348,17252311,45,4,8425000,2002,[2],17680
7349,17245528,45,4,8425000,2002,[1],3280726000
7350,17251912,45,4,8425000,2003,[2],17726
7351,17245129,45,4,8425000,2003,[1],3305002000
7352,17251513,45,4,8425000,2004,[2],17622
7353,17244730,45,4,8425000,2004,[1],3296843000
7354,17251114,45,4,8425000,2005,[2],18175
7355,17244331,45,4,8425000,2005,[1],3407878000
7356,17250715,45,4,8425000,2006,[2],18868
7357,17243932,45,4,8425000,2006,[1],3539454000
7358,17250316,45,4,8425000,2007,[2],19419
7359,17243533,45,4,8425000,2007,[1],3639687000
7360,17249917,45,4,8425000,2008,[2],19784
7361,17243134,45,4,8425000,2008,[1],3707150000
7362,17249518,45,4,8425000,2009,[2],19141
7363,17242735,45,4,8425000,2009,[1],3580627000
7364,17249119,45,4,8425000,2010,[2],19756
7365,17242336,45,4,8425000,2010,[1],3685362000
7366,17248720,45,4,8425000,2011,[2],20595
7367,17241937,45,4,8425000,2011,[1],3839039000
7368,17248321,45,4,8425000,2012,[2],21164
7369,17241538,45,4,8425000,2012,[1],3953184000
7370,17247922,45,4,8425000,2013,[2],21466
7371,17241139,45,4,8425000,2013,[1],4024997000
7372,17247523,45,4,8425000,2014,[2],21905
7373,17240740,45,4,8425000,2014,[1],4129427000
7374,17247124,45,4,8425000,2015,[2],22364
7375,17240341,45,4,8425000,2015,[1],4263032000
7376,17246725,45,4,8425000,2016,[2],22884
7377,17239942,45,4,8425000,2016,[1],4410058000
7378,17253110,45,4,8426000,2000,[2],15834
7379,17246327,45,4,8426000,2000,[1],2868458000
7380,17252711,45,4,8426000,2001,[2],16931
7381,17245928,45,4,8426000,2001,[1],3092040000
7382,17252312,45,4,8426000,2002,[2],16803
7383,17245529,45,4,8426000,2002,[1],3092167000
7384,17251913,45,4,8426000,2003,[2],16963
7385,17245130,45,4,8426000,2003,[1],3141882000
7386,17251514,45,4,8426000,2004,[2],17056
7387,17244731,45,4,8426000,2004,[1],3173750000
7388,17251115,45,4,8426000,2005,[2],17680
7389,17244332,45,4,8426000,2005,[1],3300622000
7390,17250716,45,4,8426000,2006,[2],18377
7391,17243933,45,4,8426000,2006,[1],3437633000
7392,17250317,45,4,8426000,2007,[2],19012
7393,17243534,45,4,8426000,2007,[1],3559961000
7394,17249918,45,4,8426000,2008,[2],19536
7395,17243135,45,4,8426000,2008,[1],3660860000
7396,17249519,45,4,8426000,2009,[2],19070
7397,17242736,45,4,8426000,2009,[1],3574852000
7398,17249120,45,4,8426000,2010,[2],19851
7399,17242337,45,4,8426000,2010,[1],3719411000
7400,17248721,45,4,8426000,2011,[2],20782
7401,17241938,45,4,8426000,2011,[1],3894489000
7402,17248322,45,4,8426000,2012,[2],21380
7403,17241539,45,4,8426000,2012,[1],4011419000
7404,17247923,45,4,8426000,2013,[2],21729
7405,17241140,45,4,8426000,2013,[1],4089832000
7406,17247524,45,4,8426000,2014,[2],22142
7407,17240741,45,4,8426000,2014,[1],4197344000
7408,17247125,45,4,8426000,2015,[2],22496
7409,17240342,45,4,8426000,2015,[1],4324472000
7410,17246726,45,4,8426000,2016,[2],22970
7411,17239943,45,4,8426000,2016,[1],4481682000
7412,17253111,45,4,8435000,2000,[2],17057
7413,17246328,45,4,8435000,2000,[1],3341490000
7414,17252712,45,4,8435000,2001,[2],18099
7415,17245929,45,4,8435000,2001,[1],3567412000
7416,17252313,45,4,8435000,2002,[2],18261
7417,17245530,45,4,8435000,2002,[1],3624539000
7418,17251914,45,4,8435000,2003,[2],18886
7419,17245131,45,4,8435000,2003,[1],3768107000
7420,17251515,45,4,8435000,2004,[2],19390
7421,17244732,45,4,8435000,2004,[1],3883001000
7422,17251116,45,4,8435000,2005,[2],19992
7423,17244333,45,4,8435000,2005,[1],4017939000
7424,17250717,45,4,8435000,2006,[2],20657
7425,17243934,45,4,8435000,2006,[1],4161472000
7426,17250318,45,4,8435000,2007,[2],21035
7427,17243535,45,4,8435000,2007,[1],4246506000
7428,17249919,45,4,8435000,2008,[2],21615
7429,17243136,45,4,8435000,2008,[1],4379153000
7430,17249520,45,4,8435000,2009,[2],21065
7431,17242737,45,4,8435000,2009,[1],4272536000
7432,17249121,45,4,8435000,2010,[2],22015
7433,17242338,45,4,8435000,2010,[1],4466477000
7434,17248722,45,4,8435000,2011,[2],22990
7435,17241939,45,4,8435000,2011,[1],4685147000
7436,17248323,45,4,8435000,2012,[2],23668
7437,17241540,45,4,8435000,2012,[1],4855858000
7438,17247924,45,4,8435000,2013,[2],24113
7439,17241141,45,4,8435000,2013,[1],4982969000
7440,17247525,45,4,8435000,2014,[2],24606
7441,17240742,45,4,8435000,2014,[1],5128256000
7442,17247126,45,4,8435000,2015,[2],25077
7443,17240343,45,4,8435000,2015,[1],5285990000
7444,17246727,45,4,8435000,2016,[2],25728
7445,17239944,45,4,8435000,2016,[1],5470778000
7446,17253112,45,4,8436000,2000,[2],16332
7447,17246329,45,4,8436000,2000,[1],4311333000
7448,17252713,45,4,8436000,2001,[2],17333
7449,17245930,45,4,8436000,2001,[1],4598753000
7450,17252314,45,4,8436000,2002,[2],17384
7451,17245531,45,4,8436000,2002,[1],4636319000
7452,17251915,45,4,8436000,2003,[2],17910
7453,17245132,45,4,8436000,2003,[1],4797683000
7454,17251516,45,4,8436000,2004,[2],18193
7455,17244733,45,4,8436000,2004,[1],4892779000
7456,17251117,45,4,8436000,2005,[2],18758
7457,17244334,45,4,8436000,2005,[1],5056811000
7458,17250718,45,4,8436000,2006,[2],19408
7459,17243935,45,4,8436000,2006,[1],5233139000
7460,17250319,45,4,8436000,2007,[2],19744
7461,17243536,45,4,8436000,2007,[1],5324767000
7462,17249920,45,4,8436000,2008,[2],20249
7463,17243137,45,4,8436000,2008,[1],5459351000
7464,17249521,45,4,8436000,2009,[2],19691
7465,17242738,45,4,8436000,2009,[1],5300669000
7466,17249122,45,4,8436000,2010,[2],20391
7467,17242339,45,4,8436000,2010,[1],5487046000
7468,17248723,45,4,8436000,2011,[2],21188
7469,17241940,45,4,8436000,2011,[1],5713661000
7470,17248324,45,4,8436000,2012,[2],21563
7471,17241541,45,4,8436000,2012,[1],5849468000
7472,17247925,45,4,8436000,2013,[2],21791
7473,17241142,45,4,8436000,2013,[1],5948679000
7474,17247526,45,4,8436000,2014,[2],22117
7475,17240743,45,4,8436000,2014,[1],6069873000
7476,17247127,45,4,8436000,2015,[2],22491
7477,17240344,45,4,8436000,2015,[1],6237138000
7478,17246728,45,4,8436000,2016,[2],22966
7479,17239945,45,4,8436000,2016,[1],6441025000
7480,17253113,45,4,8437000,2000,[2],14564
7481,17246330,45,4,8437000,2000,[1],1921882000
7482,17252714,45,4,8437000,2001,[2],15389
7483,17245931,45,4,8437000,2001,[1],2034837000
7484,17252315,45,4,8437000,2002,[2],15496
7485,17245532,45,4,8437000,2002,[1],2049904000
7486,17251916,45,4,8437000,2003,[2],16006
7487,17245133,45,4,8437000,2003,[1],2117278000
7488,17251517,45,4,8437000,2004,[2],16385
7489,17244734,45,4,8437000,2004,[1],2164657000
7490,17251118,45,4,8437000,2005,[2],16917
7491,17244335,45,4,8437000,2005,[1],2228793000
7492,17250719,45,4,8437000,2006,[2],17547
7493,17243936,45,4,8437000,2006,[1],2304107000
7494,17250320,45,4,8437000,2007,[2],17974
7495,17243537,45,4,8437000,2007,[1],2349570000
7496,17249921,45,4,8437000,2008,[2],18639
7497,17243138,45,4,8437000,2008,[1],2421503000
7498,17249522,45,4,8437000,2009,[2],18281
7499,17242739,45,4,8437000,2009,[1],2360530000
