idx,id_spatial,id_region_type,id_region,year,internal_id,value
1527,1,4,5316000,2004,,161601.0
1528,1,4,5316000,2005,,161227.0
1529,1,4,5316000,2006,,161336.0
1530,1,4,5316000,2007,,161345.0
1531,1,4,5316000,2008,,161322.0
1532,1,4,5316000,2009,,160593.0
1533,1,4,5316000,2010,,160772.0
1534,1,4,5316000,2011,,159373.0
1535,1,4,5316000,2012,,159926.0
1536,1,4,5316000,2013,,160819.0
1537,1,4,5316000,2014,,161540.0
1538,1,4,5316000,2015,,163487.0
1539,1,4,5334000,1997,,550034.0
1540,1,4,5334000,1998,,549303.0
1541,1,4,5334000,1999,,549404.0
1542,1,4,5334000,2000,,550966.0
1543,1,4,5334000,2001,,553714.0
1544,1,4,5334000,2002,,556963.0
1545,1,4,5334000,2003,,566224.0
1546,1,4,5334000,2004,,568037.0
1547,1,4,5334000,2005,,568475.0
1548,1,4,5334000,2006,,568863.0
1549,1,4,5334000,2007,,568959.0
1550,1,4,5334000,2008,,568520.0
1551,1,4,5334000,2009,,566347.0
1552,1,4,5334000,2010,,565714.0
1553,1,4,5334000,2011,,541521.0
1554,1,4,5334000,2012,,542833.0
1555,1,4,5334000,2013,,545067.0
1556,1,4,5334000,2014,,547661.0
1557,1,4,5334000,2015,,553922.0
1558,1,4,5358000,1997,,261852.0
1559,1,4,5358000,1998,,263718.0
1560,1,4,5358000,1999,,266457.0
1561,1,4,5358000,2000,,268564.0
1562,1,4,5358000,2001,,271074.0
1563,1,4,5358000,2002,,272473.0
1564,1,4,5358000,2003,,272936.0
1565,1,4,5358000,2004,,272908.0
1566,1,4,5358000,2005,,272478.0
1567,1,4,5358000,2006,,270917.0
1568,1,4,5358000,2007,,270725.0
1569,1,4,5358000,2008,,269607.0
1570,1,4,5358000,2009,,268637.0
1571,1,4,5358000,2010,,267712.0
1572,1,4,5358000,2011,,258524.0
1573,1,4,5358000,2012,,258651.0
1574,1,4,5358000,2013,,258385.0
1575,1,4,5358000,2014,,259073.0
1576,1,4,5358000,2015,,262828.0
1577,1,4,5362000,1997,,447810.0
1578,1,4,5362000,1998,,449646.0
1579,1,4,5362000,1999,,452503.0
1580,1,4,5362000,2000,,455487.0
1581,1,4,5362000,2001,,458430.0
1582,1,4,5362000,2002,,460894.0
1583,1,4,5362000,2003,,461810.0
1584,1,4,5362000,2004,,462873.0
1585,1,4,5362000,2005,,462862.0
1586,1,4,5362000,2006,,463147.0
1587,1,4,5362000,2007,,464209.0
1588,1,4,5362000,2008,,464061.0
1589,1,4,5362000,2009,,464018.0
1590,1,4,5362000,2010,,464130.0
1591,1,4,5362000,2011,,452792.0
1592,1,4,5362000,2012,,454792.0
1593,1,4,5362000,2013,,456602.0
1594,1,4,5362000,2014,,459448.0
1595,1,4,5362000,2015,,466657.0
1596,1,4,5366000,1997,,185072.0
1597,1,4,5366000,1998,,186401.0
1598,1,4,5366000,1999,,187885.0
1599,1,4,5366000,2000,,189316.0
1600,1,4,5366000,2001,,190581.0
1601,1,4,5366000,2002,,191635.0
1602,1,4,5366000,2003,,192575.0
1603,1,4,5366000,2004,,193199.0
1604,1,4,5366000,2005,,193304.0
1605,1,4,5366000,2006,,193191.0
1606,1,4,5366000,2007,,192973.0
1607,1,4,5366000,2008,,192638.0
1608,1,4,5366000,2009,,192088.0
1609,1,4,5366000,2010,,190962.0
1610,1,4,5366000,2011,,187801.0
1611,1,4,5366000,2012,,187724.0
1612,1,4,5366000,2013,,187437.0
1613,1,4,5366000,2014,,188158.0
1614,1,4,5366000,2015,,191165.0
1615,1,4,5370000,1997,,243796.0
1616,1,4,5370000,1998,,245957.0
1617,1,4,5370000,1999,,248283.0
1618,1,4,5370000,2000,,250400.0
1619,1,4,5370000,2001,,252275.0
1620,1,4,5370000,2002,,254589.0
1621,1,4,5370000,2003,,255782.0
1622,1,4,5370000,2004,,256956.0
1623,1,4,5370000,2005,,257326.0
1624,1,4,5370000,2006,,257282.0
1625,1,4,5370000,2007,,256850.0
1626,1,4,5370000,2008,,256004.0
1627,1,4,5370000,2009,,255158.0
1628,1,4,5370000,2010,,254936.0
1629,1,4,5370000,2011,,248161.0
1630,1,4,5370000,2012,,247827.0
1631,1,4,5370000,2013,,248233.0
1632,1,4,5370000,2014,,249310.0
1633,1,4,5370000,2015,,252527.0
1634,1,4,5374000,1997,,283920.0
1635,1,4,5374000,1998,,285248.0
1636,1,4,5374000,1999,,286398.0
1637,1,4,5374000,2000,,288170.0
1638,1,4,5374000,2001,,289518.0
1639,1,4,5374000,2002,,290055.0
1640,1,4,5374000,2003,,290308.0
1641,1,4,5374000,2004,,290614.0
1642,1,4,5374000,2005,,289836.0
1643,1,4,5374000,2006,,288405.0
1644,1,4,5374000,2007,,286801.0
1645,1,4,5374000,2008,,284890.0
1646,1,4,5374000,2009,,282636.0
1647,1,4,5374000,2010,,280840.0
1648,1,4,5374000,2011,,272287.0
1649,1,4,5374000,2012,,271332.0
1650,1,4,5374000,2013,,270290.0
1651,1,4,5374000,2014,,270618.0
1652,1,4,5374000,2015,,273452.0
1653,1,4,5378000,1997,,272668.0
1654,1,4,5378000,1998,,274258.0
1655,1,4,5378000,1999,,275712.0
1656,1,4,5378000,2000,,275474.0
1657,1,4,5378000,2001,,276525.0
1658,1,4,5378000,2002,,278086.0
1659,1,4,5378000,2003,,278770.0
1660,1,4,5378000,2004,,279397.0
1661,1,4,5378000,2005,,279092.0
1662,1,4,5378000,2006,,278658.0
1663,1,4,5378000,2007,,278345.0
1664,1,4,5378000,2008,,277635.0
1665,1,4,5378000,2009,,277214.0
1666,1,4,5378000,2010,,276927.0
1667,1,4,5378000,2011,,277816.0
1668,1,4,5378000,2012,,277997.0
1669,1,4,5378000,2013,,278440.0
1670,1,4,5378000,2014,,279497.0
1671,1,4,5378000,2015,,282729.0
1672,1,4,5382000,1997,,559301.0
1673,1,4,5382000,1998,,566381.0
1674,1,4,5382000,1999,,572637.0
1675,1,4,5382000,2000,,576993.0
1676,1,4,5382000,2001,,583051.0
1677,1,4,5382000,2002,,588896.0
1678,1,4,5382000,2003,,593414.0
1679,1,4,5382000,2004,,596565.0
1680,1,4,5382000,2005,,597857.0
1681,1,4,5382000,2006,,598805.0
1682,1,4,5382000,2007,,599042.0
1683,1,4,5382000,2008,,598225.0
1684,1,4,5382000,2009,,598407.0
1685,1,4,5382000,2010,,598736.0
1686,1,4,5382000,2011,,579594.0
1687,1,4,5382000,2012,,580588.0
1688,1,4,5382000,2013,,582280.0
1689,1,4,5382000,2014,,585781.0
1690,1,4,5382000,2015,,596213.0
1691,1,4,5512000,1997,,121565.0
1692,1,4,5512000,1998,,121305.0
1693,1,4,5512000,1999,,121097.0
1694,1,4,5512000,2000,,120611.0
1695,1,4,5512000,2001,,120780.0
1696,1,4,5512000,2002,,120758.0
1697,1,4,5512000,2003,,120324.0
1698,1,4,5512000,2004,,119910.0
1699,1,4,5512000,2005,,119356.0
1700,1,4,5512000,2006,,118975.0
1701,1,4,5512000,2007,,118597.0
1702,1,4,5512000,2008,,117756.0
1703,1,4,5512000,2009,,117241.0
1704,1,4,5512000,2010,,116771.0
1705,1,4,5512000,2011,,117074.0
1706,1,4,5512000,2012,,116498.0
1707,1,4,5512000,2013,,116055.0
1708,1,4,5512000,2014,,116017.0
1709,1,4,5512000,2015,,117143.0
1710,1,4,5513000,1997,,286432.0
1711,1,4,5513000,1998,,284085.0
1712,1,4,5513000,1999,,281979.0
1713,1,4,5513000,2000,,278695.0
1714,1,4,5513000,2001,,276740.0
1715,1,4,5513000,2002,,274926.0
1716,1,4,5513000,2003,,272445.0
1717,1,4,5513000,2004,,270107.0
1718,1,4,5513000,2005,,268102.0
1719,1,4,5513000,2006,,266772.0
1720,1,4,5513000,2007,,264765.0
1721,1,4,5513000,2008,,262063.0
1722,1,4,5513000,2009,,259744.0
1723,1,4,5513000,2010,,257981.0
1724,1,4,5513000,2011,,257994.0
1725,1,4,5513000,2012,,257607.0
1726,1,4,5513000,2013,,257850.0
1727,1,4,5513000,2014,,257651.0
1728,1,4,5513000,2015,,260368.0
1729,1,4,5515000,1997,,265138.0
1730,1,4,5515000,1998,,264489.0
1731,1,4,5515000,1999,,264670.0
1732,1,4,5515000,2000,,265609.0
1733,1,4,5515000,2001,,267197.0
1734,1,4,5515000,2002,,268945.0
1735,1,4,5515000,2003,,269579.0
1736,1,4,5515000,2004,,270038.0
1737,1,4,5515000,2005,,270868.0
1738,1,4,5515000,2006,,272106.0
1739,1,4,5515000,2007,,272951.0
1740,1,4,5515000,2008,,273875.0
1741,1,4,5515000,2009,,275543.0
1742,1,4,5515000,2010,,279803.0
1743,1,4,5515000,2011,,293393.0
1744,1,4,5515000,2012,,296599.0
1745,1,4,5515000,2013,,299708.0
1746,1,4,5515000,2014,,302178.0
1747,1,4,5515000,2015,,310039.0
1748,1,4,5554000,1997,,349903.0
1749,1,4,5554000,1998,,353146.0
1750,1,4,5554000,1999,,356706.0
1751,1,4,5554000,2000,,359573.0
1752,1,4,5554000,2001,,362834.0
1753,1,4,5554000,2002,,364865.0
1754,1,4,5554000,2003,,366679.0
1755,1,4,5554000,2004,,367457.0
1756,1,4,5554000,2005,,369112.0
1757,1,4,5554000,2006,,369500.0
1758,1,4,5554000,2007,,370196.0
1759,1,4,5554000,2008,,370323.0
1760,1,4,5554000,2009,,369666.0
1761,1,4,5554000,2010,,369633.0
1762,1,4,5554000,2011,,364093.0
1763,1,4,5554000,2012,,363819.0
1764,1,4,5554000,2013,,364271.0
1765,1,4,5554000,2014,,365191.0
1766,1,4,5554000,2015,,369666.0
1767,1,4,5558000,1997,,208097.0
1768,1,4,5558000,1998,,210357.0
1769,1,4,5558000,1999,,212780.0
1770,1,4,5558000,2000,,214893.0
1771,1,4,5558000,2001,,216805.0
1772,1,4,5558000,2002,,218573.0
1773,1,4,5558000,2003,,219915.0
1774,1,4,5558000,2004,,220984.0
1775,1,4,5558000,2005,,221001.0
1776,1,4,5558000,2006,,221494.0
1777,1,4,5558000,2007,,221381.0
1778,1,4,5558000,2008,,220662.0
1779,1,4,5558000,2009,,220261.0
1780,1,4,5558000,2010,,219784.0
1781,1,4,5558000,2011,,215031.0
1782,1,4,5558000,2012,,215087.0
1783,1,4,5558000,2013,,215282.0
1784,1,4,5558000,2014,,215996.0
1785,1,4,5558000,2015,,218401.0
1786,1,4,5562000,1997,,662309.0
1787,1,4,5562000,1998,,661065.0
1788,1,4,5562000,1999,,660459.0
1789,1,4,5562000,2000,,657592.0
1790,1,4,5562000,2001,,656053.0
1791,1,4,5562000,2002,,654276.0
1792,1,4,5562000,2003,,651397.0
1793,1,4,5562000,2004,,649310.0
1794,1,4,5562000,2005,,646558.0
1795,1,4,5562000,2006,,643411.0
1796,1,4,5562000,2007,,639811.0
1797,1,4,5562000,2008,,636180.0
1798,1,4,5562000,2009,,632535.0
1799,1,4,5562000,2010,,628817.0
1800,1,4,5562000,2011,,617831.0
1801,1,4,5562000,2012,,615778.0
1802,1,4,5562000,2013,,613878.0
1803,1,4,5562000,2014,,613092.0
1804,1,4,5562000,2015,,617807.0
1805,1,4,5566000,1997,,425862.0
1806,1,4,5566000,1998,,429143.0
1807,1,4,5566000,1999,,432552.0
1808,1,4,5566000,2000,,434885.0
1809,1,4,5566000,2001,,437545.0
1810,1,4,5566000,2002,,440127.0
1811,1,4,5566000,2003,,441985.0
1812,1,4,5566000,2004,,443055.0
1813,1,4,5566000,2005,,444231.0
1814,1,4,5566000,2006,,444393.0
1815,1,4,5566000,2007,,445019.0
1816,1,4,5566000,2008,,444399.0
1817,1,4,5566000,2009,,443643.0
1818,1,4,5566000,2010,,443357.0
1819,1,4,5566000,2011,,433820.0
1820,1,4,5566000,2012,,434170.0
1821,1,4,5566000,2013,,434481.0
1822,1,4,5566000,2014,,437127.0
1823,1,4,5566000,2015,,443374.0
1824,1,4,5570000,1997,,275809.0
1825,1,4,5570000,1998,,276881.0
1826,1,4,5570000,1999,,278536.0
1827,1,4,5570000,2000,,280443.0
1828,1,4,5570000,2001,,282286.0
1829,1,4,5570000,2002,,283167.0
1830,1,4,5570000,2003,,283421.0
1831,1,4,5570000,2004,,283628.0
1832,1,4,5570000,2005,,283395.0
1833,1,4,5570000,2006,,282721.0
1834,1,4,5570000,2007,,281641.0
1835,1,4,5570000,2008,,280107.0
1836,1,4,5570000,2009,,279003.0
1837,1,4,5570000,2010,,278145.0
1838,1,4,5570000,2011,,272985.0
1839,1,4,5570000,2012,,272832.0
1840,1,4,5570000,2013,,272623.0
1841,1,4,5570000,2014,,273412.0
1842,1,4,5570000,2015,,277431.0
1843,1,4,5711000,1997,,323223.0
1844,1,4,5711000,1998,,321831.0
1845,1,4,5711000,1999,,321125.0
1846,1,4,5711000,2000,,321758.0
1847,1,4,5711000,2001,,323373.0
1848,1,4,5711000,2002,,324815.0
1849,1,4,5711000,2003,,328452.0
1850,1,4,5711000,2004,,328012.0
1851,1,4,5711000,2005,,326925.0
1852,1,4,5711000,2006,,325846.0
1853,1,4,5711000,2007,,324912.0
1854,1,4,5711000,2008,,323615.0
1855,1,4,5711000,2009,,323084.0
1856,1,4,5711000,2010,,323270.0
1857,1,4,5711000,2011,,327199.0
1858,1,4,5711000,2012,,328314.0
1859,1,4,5711000,2013,,328864.0
1860,1,4,5711000,2014,,329782.0
1861,1,4,5711000,2015,,333090.0
1862,1,4,5754000,1997,,337297.0
1863,1,4,5754000,1998,,340039.0
1864,1,4,5754000,1999,,342879.0
1865,1,4,5754000,2000,,345379.0
1866,1,4,5754000,2001,,347954.0
1867,1,4,5754000,2002,,349688.0
1868,1,4,5754000,2003,,350528.0
1869,1,4,5754000,2004,,352399.0
1870,1,4,5754000,2005,,353250.0
1871,1,4,5754000,2006,,354057.0
1872,1,4,5754000,2007,,354239.0
1873,1,4,5754000,2008,,353944.0
1874,1,4,5754000,2009,,353514.0
1875,1,4,5754000,2010,,353766.0
1876,1,4,5754000,2011,,350814.0
1877,1,4,5754000,2012,,351624.0
1878,1,4,5754000,2013,,352334.0
1879,1,4,5754000,2014,,354463.0
1880,1,4,5754000,2015,,360642.0
1881,1,4,5758000,1997,,253055.0
1882,1,4,5758000,1998,,253202.0
1883,1,4,5758000,1999,,253964.0
1884,1,4,5758000,2000,,254754.0
1885,1,4,5758000,2001,,255393.0
1886,1,4,5758000,2002,,255819.0
1887,1,4,5758000,2003,,255284.0
1888,1,4,5758000,2004,,254938.0
1889,1,4,5758000,2005,,254507.0
1890,1,4,5758000,2006,,253751.0
1891,1,4,5758000,2007,,252949.0
1892,1,4,5758000,2008,,251567.0
1893,1,4,5758000,2009,,250247.0
1894,1,4,5758000,2010,,249020.0
1895,1,4,5758000,2011,,249947.0
1896,1,4,5758000,2012,,249147.0
1897,1,4,5758000,2013,,248988.0
1898,1,4,5758000,2014,,249219.0
1899,1,4,5758000,2015,,252122.0
1900,1,4,5762000,1997,,155228.0
1901,1,4,5762000,1998,,155116.0
1902,1,4,5762000,1999,,155668.0
1903,1,4,5762000,2000,,155808.0
1904,1,4,5762000,2001,,155518.0
1905,1,4,5762000,2002,,155354.0
1906,1,4,5762000,2003,,154829.0
1907,1,4,5762000,2004,,154289.0
1908,1,4,5762000,2005,,153550.0
1909,1,4,5762000,2006,,152627.0
1910,1,4,5762000,2007,,151277.0
1911,1,4,5762000,2008,,149800.0
1912,1,4,5762000,2009,,148470.0
1913,1,4,5762000,2010,,147140.0
1914,1,4,5762000,2011,,144891.0
1915,1,4,5762000,2012,,143709.0
1916,1,4,5762000,2013,,142788.0
1917,1,4,5762000,2014,,142770.0
1918,1,4,5762000,2015,,144010.0
1919,1,4,5766000,1997,,363534.0
1920,1,4,5766000,1998,,364505.0
1921,1,4,5766000,1999,,364863.0
1922,1,4,5766000,2000,,365006.0
1923,1,4,5766000,2001,,364990.0
1924,1,4,5766000,2002,,365049.0
1925,1,4,5766000,2003,,363720.0
1926,1,4,5766000,2004,,362527.0
1927,1,4,5766000,2005,,360858.0
1928,1,4,5766000,2006,,359192.0
1929,1,4,5766000,2007,,357582.0
1930,1,4,5766000,2008,,355178.0
1931,1,4,5766000,2009,,353007.0
1932,1,4,5766000,2010,,351158.0
1933,1,4,5766000,2011,,347729.0
1934,1,4,5766000,2012,,346496.0
1935,1,4,5766000,2013,,345374.0
1936,1,4,5766000,2014,,345127.0
1937,1,4,5766000,2015,,350750.0
1938,1,4,5770000,1997,,319831.0
1939,1,4,5770000,1998,,321161.0
1940,1,4,5770000,1999,,322011.0
1941,1,4,5770000,2000,,322789.0
1942,1,4,5770000,2001,,323055.0
1943,1,4,5770000,2002,,323654.0
1944,1,4,5770000,2003,,323290.0
1945,1,4,5770000,2004,,322649.0
1946,1,4,5770000,2005,,321965.0
1947,1,4,5770000,2006,,320813.0
1948,1,4,5770000,2007,,319401.0
1949,1,4,5770000,2008,,317665.0
1950,1,4,5770000,2009,,315784.0
1951,1,4,5770000,2010,,314153.0
1952,1,4,5770000,2011,,310932.0
1953,1,4,5770000,2012,,309990.0
1954,1,4,5770000,2013,,309356.0
1955,1,4,5770000,2014,,309216.0
1956,1,4,5770000,2015,,313050.0
1957,1,4,5774000,1997,,283739.0
1958,1,4,5774000,1998,,285489.0
1959,1,4,5774000,1999,,288110.0
1960,1,4,5774000,2000,,290301.0
1961,1,4,5774000,2001,,292961.0
1962,1,4,5774000,2002,,294911.0
1963,1,4,5774000,2003,,295700.0
1964,1,4,5774000,2004,,297674.0
1965,1,4,5774000,2005,,298703.0
1966,1,4,5774000,2006,,299127.0
1967,1,4,5774000,2007,,298838.0
1968,1,4,5774000,2008,,298869.0
1969,1,4,5774000,2009,,299106.0
1970,1,4,5774000,2010,,299816.0
1971,1,4,5774000,2011,,295614.0
1972,1,4,5774000,2012,,296135.0
1973,1,4,5774000,2013,,296688.0
1974,1,4,5774000,2014,,299071.0
1975,1,4,5774000,2015,,304332.0
1976,1,4,5911000,1997,,395837.0
1977,1,4,5911000,1998,,393236.0
1978,1,4,5911000,1999,,392830.0
1979,1,4,5911000,2000,,391147.0
1980,1,4,5911000,2001,,390087.0
1981,1,4,5911000,2002,,388869.0
1982,1,4,5911000,2003,,387283.0
1983,1,4,5911000,2004,,388179.0
1984,1,4,5911000,2005,,385626.0
1985,1,4,5911000,2006,,383743.0
1986,1,4,5911000,2007,,381542.0
1987,1,4,5911000,2008,,378596.0
1988,1,4,5911000,2009,,376319.0
1989,1,4,5911000,2010,,374737.0
1990,1,4,5911000,2011,,362585.0
1991,1,4,5911000,2012,,362213.0
1992,1,4,5911000,2013,,361734.0
1993,1,4,5911000,2014,,361876.0
1994,1,4,5911000,2015,,364742.0
1995,1,4,5913000,1997,,594866.0
1996,1,4,5913000,1998,,591733.0
1997,1,4,5913000,1999,,590213.0
1998,1,4,5913000,2000,,588994.0
1999,1,4,5913000,2001,,589240.0
2000,1,4,5913000,2002,,590831.0
2001,1,4,5913000,2003,,589661.0
2002,1,4,5913000,2004,,588680.0
2003,1,4,5913000,2005,,588168.0
2004,1,4,5913000,2006,,587624.0
2005,1,4,5913000,2007,,586909.0
2006,1,4,5913000,2008,,584412.0
2007,1,4,5913000,2009,,581308.0
2008,1,4,5913000,2010,,580444.0
2009,1,4,5913000,2011,,571403.0
2010,1,4,5913000,2012,,572087.0
2011,1,4,5913000,2013,,575944.0
2012,1,4,5913000,2014,,580511.0
2013,1,4,5913000,2015,,586181.0
2014,1,4,5914000,1997,,209027.0
2015,1,4,5914000,1998,,207201.0
2016,1,4,5914000,1999,,205201.0
2017,1,4,5914000,2000,,203151.0
2018,1,4,5914000,2001,,202060.0
2019,1,4,5914000,2002,,201109.0
2020,1,4,5914000,2003,,200039.0
2021,1,4,5914000,2004,,198780.0
2022,1,4,5914000,2005,,196934.0
2023,1,4,5914000,2006,,195671.0
2024,1,4,5914000,2007,,193748.0
2025,1,4,5914000,2008,,192177.0
2026,1,4,5914000,2009,,190121.0
2027,1,4,5914000,2010,,188529.0
2028,1,4,5914000,2011,,187333.0
2029,1,4,5914000,2012,,186243.0
2030,1,4,5914000,2013,,185996.0
2031,1,4,5914000,2014,,186716.0
2032,1,4,5914000,2015,,189044.0
2033,1,4,5915000,1997,,181194.0
2034,1,4,5915000,1998,,180719.0
2035,1,4,5915000,1999,,181804.0
2036,1,4,5915000,2000,,182427.0
2037,1,4,5915000,2001,,183805.0
2038,1,4,5915000,2002,,184578.0
2039,1,4,5915000,2003,,184961.0
2040,1,4,5915000,2004,,184926.0
2041,1,4,5915000,2005,,184239.0
2042,1,4,5915000,2006,,183672.0
2043,1,4,5915000,2007,,183065.0
2044,1,4,5915000,2008,,182459.0
2045,1,4,5915000,2009,,181741.0
2046,1,4,5915000,2010,,181783.0
2047,1,4,5915000,2011,,176474.0
2048,1,4,5915000,2012,,176440.0
2049,1,4,5915000,2013,,176048.0
2050,1,4,5915000,2014,,176580.0
2051,1,4,5915000,2015,,179397.0
2052,1,4,5916000,1997,,177863.0
2053,1,4,5916000,1998,,176709.0
2054,1,4,5916000,1999,,175661.0
2055,1,4,5916000,2000,,174529.0
2056,1,4,5916000,2001,,174018.0
2057,1,4,5916000,2002,,173645.0
2058,1,4,5916000,2003,,172870.0
2059,1,4,5916000,2004,,171831.0
2060,1,4,5916000,2005,,170992.0
2061,1,4,5916000,2006,,169991.0
2062,1,4,5916000,2007,,168454.0
2063,1,4,5916000,2008,,166924.0
2064,1,4,5916000,2009,,165632.0
2065,1,4,5916000,2010,,164762.0
2066,1,4,5916000,2011,,154887.0
2067,1,4,5916000,2012,,154563.0
2068,1,4,5916000,2013,,154417.0
2069,1,4,5916000,2014,,154608.0
2070,1,4,5916000,2015,,155851.0
2071,1,4,5954000,1997,,351448.0
2072,1,4,5954000,1998,,350683.0
2073,1,4,5954000,1999,,351413.0
2074,1,4,5954000,2000,,350781.0
2075,1,4,5954000,2001,,349988.0
2076,1,4,5954000,2002,,348410.0
2077,1,4,5954000,2003,,346124.0
2078,1,4,5954000,2004,,344824.0
2079,1,4,5954000,2005,,342642.0
2080,1,4,5954000,2006,,340557.0
2081,1,4,5954000,2007,,338466.0
2082,1,4,5954000,2008,,335914.0
2083,1,4,5954000,2009,,333729.0
2084,1,4,5954000,2010,,331575.0
2085,1,4,5954000,2011,,325145.0
2086,1,4,5954000,2012,,324223.0
2087,1,4,5954000,2013,,322731.0
2088,1,4,5954000,2014,,322916.0
2089,1,4,5954000,2015,,325954.0
2090,1,4,5958000,1997,,284364.0
2091,1,4,5958000,1998,,283746.0
2092,1,4,5958000,1999,,283055.0
2093,1,4,5958000,2000,,281830.0
2094,1,4,5958000,2001,,281480.0
2095,1,4,5958000,2002,,280849.0
2096,1,4,5958000,2003,,279336.0
2097,1,4,5958000,2004,,277715.0
2098,1,4,5958000,2005,,277219.0
2099,1,4,5958000,2006,,275522.0
2100,1,4,5958000,2007,,273898.0
2101,1,4,5958000,2008,,271891.0
2102,1,4,5958000,2009,,269927.0
2103,1,4,5958000,2010,,267601.0
2104,1,4,5958000,2011,,265199.0
2105,1,4,5958000,2012,,263720.0
2106,1,4,5958000,2013,,261999.0
2107,1,4,5958000,2014,,261561.0
2108,1,4,5958000,2015,,263762.0
2109,1,4,5962000,1997,,460003.0
2110,1,4,5962000,1998,,460200.0
2111,1,4,5962000,1999,,459615.0
2112,1,4,5962000,2000,,457465.0
2113,1,4,5962000,2001,,457079.0
2114,1,4,5962000,2002,,456163.0
2115,1,4,5962000,2003,,453781.0
2116,1,4,5962000,2004,,451421.0
2117,1,4,5962000,2005,,448800.0
2118,1,4,5962000,2006,,445043.0
2119,1,4,5962000,2007,,441704.0
2120,1,4,5962000,2008,,437785.0
2121,1,4,5962000,2009,,434031.0
2122,1,4,5962000,2010,,430965.0
2123,1,4,5962000,2011,,422614.0
2124,1,4,5962000,2012,,419976.0
2125,1,4,5962000,2013,,416240.0
2126,1,4,5962000,2014,,413820.0
2127,1,4,5962000,2015,,416171.0
2128,1,4,5966000,1997,,139268.0
2129,1,4,5966000,1998,,140248.0
2130,1,4,5966000,1999,,140921.0
2131,1,4,5966000,2000,,141207.0
2132,1,4,5966000,2001,,141705.0
2133,1,4,5966000,2002,,142095.0
2134,1,4,5966000,2003,,142113.0
2135,1,4,5966000,2004,,142140.0
2136,1,4,5966000,2005,,141776.0
2137,1,4,5966000,2006,,141259.0
2138,1,4,5966000,2007,,140973.0
2139,1,4,5966000,2008,,140481.0
2140,1,4,5966000,2009,,139666.0
2141,1,4,5966000,2010,,138961.0
2142,1,4,5966000,2011,,136144.0
2143,1,4,5966000,2012,,135523.0
2144,1,4,5966000,2013,,134947.0
2145,1,4,5966000,2014,,134759.0
2146,1,4,5966000,2015,,136365.0
2147,1,4,5970000,1997,,298865.0
2148,1,4,5970000,1998,,297850.0
2149,1,4,5970000,1999,,297207.0
2150,1,4,5970000,2000,,296256.0
2151,1,4,5970000,2001,,295787.0
2152,1,4,5970000,2002,,295405.0
2153,1,4,5970000,2003,,294420.0
2154,1,4,5970000,2004,,292869.0
2155,1,4,5970000,2005,,291372.0
2156,1,4,5970000,2006,,289826.0
2157,1,4,5970000,2007,,288441.0
2158,1,4,5970000,2008,,286299.0
2159,1,4,5970000,2009,,284405.0
2160,1,4,5970000,2010,,282681.0
2161,1,4,5970000,2011,,276227.0
2162,1,4,5970000,2012,,275594.0
2163,1,4,5970000,2013,,274904.0
2164,1,4,5970000,2014,,275909.0
2165,1,4,5970000,2015,,280800.0
2166,1,4,5974000,1997,,302899.0
2167,1,4,5974000,1998,,304522.0
2168,1,4,5974000,1999,,306131.0
2169,1,4,5974000,2000,,306377.0
2170,1,4,5974000,2001,,307809.0
2171,1,4,5974000,2002,,308943.0
2172,1,4,5974000,2003,,308831.0
2173,1,4,5974000,2004,,309013.0
2174,1,4,5974000,2005,,308856.0
2175,1,4,5974000,2006,,307790.0
2176,1,4,5974000,2007,,307159.0
2177,1,4,5974000,2008,,306131.0
2178,1,4,5974000,2009,,305097.0
2179,1,4,5974000,2010,,304167.0
2180,1,4,5974000,2011,,296540.0
2181,1,4,5974000,2012,,296029.0
2182,1,4,5974000,2013,,294971.0
2183,1,4,5974000,2014,,296742.0
2184,1,4,5974000,2015,,302995.0
2185,1,4,5978000,1997,,427067.0
2186,1,4,5978000,1998,,428271.0
2187,1,4,5978000,1999,,430207.0
2188,1,4,5978000,2000,,431740.0
2189,1,4,5978000,2001,,430269.0
2190,1,4,5978000,2002,,429832.0
2191,1,4,5978000,2003,,427219.0
2192,1,4,5978000,2004,,426345.0
2193,1,4,5978000,2005,,423830.0
2194,1,4,5978000,2006,,421464.0
2195,1,4,5978000,2007,,419353.0
2196,1,4,5978000,2008,,416679.0
2197,1,4,5978000,2009,,414056.0
2198,1,4,5978000,2010,,411806.0
2199,1,4,5978000,2011,,394873.0
2200,1,4,5978000,2012,,392940.0
2201,1,4,5978000,2013,,391622.0
2202,1,4,5978000,2014,,391774.0
2203,1,4,5978000,2015,,396035.0
2204,1,4,6411000,1997,,137876.0
2205,1,4,6411000,1998,,137511.0
2206,1,4,6411000,1999,,137776.0
2207,1,4,6411000,2000,,138242.0
2208,1,4,6411000,2001,,138457.0
2209,1,4,6411000,2002,,138959.0
2210,1,4,6411000,2003,,139698.0
2211,1,4,6411000,2004,,140078.0
2212,1,4,6411000,2005,,140562.0
2213,1,4,6411000,2006,,141257.0
2214,1,4,6411000,2007,,142191.0
2215,1,4,6411000,2008,,142310.0
2216,1,4,6411000,2009,,143332.0
2217,1,4,6411000,2010,,144402.0
2218,1,4,6411000,2011,,145845.0
2219,1,4,6411000,2012,,147925.0
2220,1,4,6411000,2013,,149743.0
2221,1,4,6411000,2014,,151879.0
2222,1,4,6411000,2015,,155353.0
2223,1,4,6412000,1997,,643469.0
2224,1,4,6412000,1998,,643857.0
