HH_size,Day,Season,Application,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
3,2,2,1,0.002494764,0.002184115,0.001721106,0.00170072,0.001173564,0.0010935,0.000911161,0.000834992,0.000979076,0.000836551,0.00074816,0.000605284,0.000457699,0.00046265,0.000361946,0.000482758,0.000594562,0.00040783,0.000634908,0.000526203,0.001333575,0.001275845,0.001421878,0.001066819,0.002256934,0.003641263,0.004575938,0.005092606,0.00887735,0.009097223,0.009634058,0.010235546,0.012112983,0.011941818,0.014156025,0.014873387,0.015855441,0.016851114,0.016044075,0.015582338,0.013444131,0.013258926,0.014196808,0.012995079,0.012949198,0.0132871,0.013737609,0.014369013,0.014259008,0.014799984,0.0136686,0.014052073,0.014687125,0.015186651,0.014923605,0.014309952,0.013870712,0.013244065,0.013570818,0.013873079,0.014587803,0.013774795,0.014214378,0.014820408,0.014045915,0.014628754,0.014762975,0.013877107,0.014224311,0.014560798,0.014080053,0.014483665,0.014432944,0.015424753,0.015483645,0.015277545,0.015959438,0.016396066,0.016643714,0.01657794,0.017164607,0.017613662,0.017883278,0.017977884,0.018426875,0.018397748,0.018013632,0.017359037,0.015868582,0.015677478,0.0151368,0.013908865,0.011150551,0.01079743,0.008788068,0.007096022
3,2,2,2,0,0,0.000156515,0,0,0,0.000499707,0,0,0,0,0,0,0.000238418,0,0,0.000558726,0,0.00145717,0,0.000558726,0.001069012,0,0.002759909,0.001548465,0.005835531,0.009052941,0,0.0124651,0.004923918,0.010815014,0.022563126,0.012352575,0.017092796,0.008581541,0.017442023,0.016014533,0.019755442,0.023523089,0.0212596,0.015035845,0.018100314,0.018464388,0.016183967,0.024383059,0.027546199,0.036457177,0.036211476,0.036423311,0.041773636,0.027236527,0.020589339,0.02196019,0.027437162,0.023240425,0.02067589,0.003433125,0.001545067,0.009093283,0.013521655,0.010201462,0.005089083,0.005469112,0.006106034,0.01290312,0.011176011,0.013237985,0.010085002,0.016609758,0.028967559,0.030120371,0.031260047,0.023845455,0.032090414,0.02260809,0.023128787,0.024187142,0.01769736,0.017264392,0.020361915,0.011661535,0.007473323,0.000813565,0.00291434,0.000754143,0.001508286,0.001798187,0.001710884,0,0,0,0,0,0.004185428,0.001262666,0
3,2,2,3,0.000881015,0.000881015,0.000440507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003145045,0,0,0,0.003114568,0.001709574,0.003419148,0,0.003419148,0.019395445,0.007274375,0.012307839,0.026048966,0.012878709,0.00895013,0.029556852,0.043456364,0.010180384,0.032766189,0.023234744,0.01328431,0.008588958,0.01681692,0.030137038,0.031808212,0.015026741,0.018936291,0.025437443,0.042166062,0.016709259,0.014221374,0.032089602,0.036558732,0.0320739,0.016351964,0.019790096,0.023973985,0.036295757,0.024354031,0.010075022,0.015243334,0.017141571,0.014159759,0.019249609,0.008188071,0.017091867,0.017630255,0.013330107,0.008546702,0.01768971,0.011429938,0.003780143,0.003648438,0.005914039,0.026378119,0.03625926,0.043064188,0.016360976,0.011757386,0.027055452,0.021661824,0.014148059,0.023994254,0,0,0,0,0,0,0,0.003344754,0.001672377,0,0,0
3,2,2,4,0,0.000966316,0.000483158,0.000966316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010152442,0,0,0.007334614,0.008991148,0.006062231,0.008021859,0.007950366,0.026465053,0.019798469,0.030835805,0.039545439,0.025599575,0.057917349,0.031201391,0.050876528,0.042406525,0.042425647,0.034178462,0.035780106,0.038668346,0.025995284,0.022146227,0.028718753,0.04367632,0.049735043,0.059518732,0.055227373,0.05311517,0.011322958,0.01170304,0.013779571,0.011494855,0.011762013,0.021020157,0.005485663,0.017013948,0.010433082,0,0,0.006250988,0.009836807,0.019673616,0.011891898,0.012250828,0.0128918,0.006642076,0.021571673,0.018759459,0.004251342,0,0.002490034,0,0,0,0.025840821,0.014568944,0.002333545,0.004667089,0,0,0,0,0,0,0,0,0,0
3,2,2,5,0,0.000966316,0.000483158,0.000966316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010152442,0,0,0.007334614,0.008991148,0.006062231,0.008021859,0.007950366,0.026465053,0.019798469,0.030835805,0.039545439,0.025599575,0.057917349,0.031201391,0.050876528,0.042406525,0.042425647,0.034178462,0.035780106,0.038668346,0.025995284,0.022146227,0.028718753,0.04367632,0.049735043,0.059518732,0.055227373,0.05311517,0.011322958,0.01170304,0.013779571,0.011494855,0.011762013,0.021020157,0.005485663,0.017013948,0.010433082,0,0,0.006250988,0.009836807,0.019673616,0.011891898,0.012250828,0.0128918,0.006642076,0.021571673,0.018759459,0.004251342,0,0.002490034,0,0,0,0.025840821,0.014568944,0.002333545,0.004667089,0,0,0,0,0,0,0,0,0,0
3,2,2,6,0.0018138,0.001047946,0.001101579,0.001188557,0.001908063,0.001137975,0.00093637,0.000373868,0.001417849,0.00174829,0.001031006,0.00052624,0.000439675,0.000919308,0.000107613,0.000587528,0.000247412,0,0.000501556,0.000726456,0.000368957,0.002195077,0.001722807,0.000261995,0.003806594,0.005172294,0.007788287,0.006209947,0.017107809,0.023779053,0.017729599,0.015665846,0.024582548,0.019295553,0.026794394,0.027445422,0.029987462,0.027170978,0.022126179,0.023762904,0.022602405,0.020272296,0.020115143,0.018210091,0.018027566,0.017340701,0.015516178,0.019536451,0.018555848,0.023399739,0.014645265,0.012978722,0.016076317,0.02168954,0.018867487,0.014971033,0.011320768,0.008672855,0.007332449,0.007852403,0.009088345,0.009025654,0.007757169,0.009049512,0.016438935,0.013987607,0.012557562,0.011863956,0.01144528,0.011310573,0.013851802,0.013866676,0.015398801,0.015181568,0.011085871,0.014460875,0.017222699,0.014758173,0.014087148,0.015149068,0.012726704,0.009128426,0.010157011,0.010043352,0.007303666,0.004761092,0.008364232,0.004389388,0.012770181,0.005820721,0.014561852,0.011776582,0.011194396,0.008963566,0.010041042,0.005030967
3,2,2,7,0.002242698,0.00261467,0.001691937,0.000906624,0.00041,0.000151786,0.000151786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001468467,0,0.000506883,0.001013766,0.000872993,0.002529703,0.006151722,0.004594781,0.007741669,0.010572958,0.008181585,0.008887226,0.014671277,0.013680046,0.013143877,0.01424556,0.009187344,0.008715131,0.010568148,0.011788679,0.012327911,0.009756736,0.006871433,0.008496273,0.010827939,0.010493811,0.009926225,0.008636852,0.012913808,0.012324951,0.014360132,0.014060315,0.019940028,0.022456637,0.020395285,0.015433656,0.01699033,0.012952233,0.012568773,0.015360568,0.013008204,0.016799459,0.015181564,0.014529797,0.021345589,0.020413287,0.016380453,0.017042683,0.016530748,0.016469475,0.00883599,0.010327684,0.016498363,0.019286169,0.014037936,0.015875848,0.018033864,0.018385181,0.021292076,0.024755565,0.023844643,0.020720836,0.01516405,0.014505928,0.012497025,0.010398136,0.009077577,0.008783066,0.006779322,0.006779322
3,2,2,8,0.00295794,0.00257295,0.00185085,0.001565883,0.000766442,0.000821493,0.000689824,0.000649651,0.000473688,0.000296999,0.000336928,0.000336928,0.000236326,0.000472082,0.000477888,0.000355731,0.000351765,0.000427636,0.000503507,0.000579378,0.000484374,0.000541111,0.000421058,0.000145164,0.0002072,0.000358857,0.000790296,0.000632582,0.001759658,0.002016863,0.002883632,0.003352321,0.002901612,0.003376973,0.004280637,0.005370762,0.007065421,0.009010441,0.00712482,0.007673105,0.008473191,0.008988253,0.009225805,0.007893565,0.009082321,0.010171582,0.011377238,0.010413663,0.008145932,0.008426359,0.008945409,0.009546041,0.010366596,0.011300744,0.010760016,0.011269789,0.010763817,0.009766575,0.009720079,0.009199103,0.00959532,0.009391196,0.010549579,0.010680036,0.008204332,0.010132283,0.011509581,0.011493656,0.012150961,0.011812232,0.011072198,0.010800075,0.013249381,0.014595039,0.017434873,0.017124496,0.018757725,0.018202592,0.022105848,0.023464056,0.031239228,0.038119219,0.040302012,0.042758569,0.04373645,0.046274059,0.046670515,0.046411406,0.037790816,0.037348267,0.031796735,0.028408438,0.019144947,0.018230515,0.012952321,0.011624901
3,2,2,9,0.001292542,0.000881542,0.000872728,0.000796104,0.001337095,0.0008112,0.000595342,9.37E-05,0.000869935,0.001304962,0.000748878,0.000409247,0.000177823,0.000628796,8.37E-05,0.000322729,0,0,0.000282475,0.000564951,0.000138109,0.001421911,0.001339793,0,0.002423693,0.001952176,0.004558581,0.007404194,0.011739,0.01792055,0.013257533,0.012523601,0.018226812,0.01188495,0.021123601,0.02354756,0.027565407,0.029976556,0.026770303,0.02478487,0.022104427,0.023193115,0.027096156,0.024595423,0.018715553,0.01711227,0.020281054,0.021987319,0.023842998,0.031452414,0.025397757,0.02007027,0.019212838,0.021971609,0.023460876,0.020553838,0.013604734,0.012309024,0.006891973,0.007296009,0.009506269,0.011587375,0.010367399,0.010428612,0.015717981,0.015634917,0.014137362,0.014441117,0.012610014,0.010514855,0.012099973,0.012121743,0.01291283,0.013381669,0.010381506,0.011891739,0.0134572,0.007507116,0.010942805,0.011721583,0.0067814,0.006012948,0.006882222,0.004852556,0.004818261,0.003215784,0.006135606,0.002845825,0.009601306,0.00485475,0.012023354,0.008939083,0.009641276,0.007707083,0.008265312,0.003783693
3,2,3,1,0.004086966,0.003296847,0.002736046,0.002523971,0.001456668,0.001168121,0.001154184,0.001115339,0.000967372,0.000826505,0.000672228,0.000546505,0.000572016,0.000464753,0.000486334,0.000447978,0.000644312,0.000666084,0.00109524,0.001138732,0.001173141,0.001063896,0.00109348,0.00099474,0.002484372,0.003289119,0.004067361,0.004366145,0.007757442,0.008124419,0.009483277,0.010214129,0.012039478,0.012173084,0.013919332,0.014238328,0.015817259,0.015824815,0.01568168,0.015430879,0.015111922,0.01447276,0.013903952,0.01369864,0.013717256,0.014003817,0.013774169,0.013833139,0.013931165,0.014050781,0.014077699,0.014340285,0.014051856,0.013881654,0.013920108,0.013791318,0.01344522,0.0131162,0.012762785,0.012870749,0.012694055,0.012681829,0.012766039,0.012904802,0.012725308,0.013480738,0.013793051,0.013883613,0.013488665,0.013532626,0.014090328,0.014324665,0.014658934,0.014885029,0.015883161,0.015850708,0.016130716,0.016437642,0.016380958,0.016262518,0.015531687,0.015749065,0.015993068,0.015810579,0.015930146,0.016447231,0.016615141,0.016522147,0.015506765,0.01467821,0.013777186,0.013368422,0.011896242,0.010443307,0.008805224,0.008130532
3,2,3,2,0,0,0,0,0,0,0,0,0,0,0.000300536,0.000601071,0,0,6.79E-05,0.000244274,0,0,0.000554525,0,0,0.000628254,0.001737304,0.001737304,0.002196176,0.000970791,0.003569057,0.003987599,0.011910468,0.010578462,0.018087005,0.018090876,0.011315571,0.017012779,0.019649306,0.027083676,0.013877398,0.010520563,0.015893297,0.013967487,0.016632091,0.013123882,0.020086367,0.024754802,0.036254495,0.042733252,0.043996837,0.039090753,0.031017691,0.033944469,0.028954003,0.030792048,0.026640875,0.026915984,0.017952219,0.02086411,0.008125998,0.010996531,0.010934977,0.01447876,0.014968913,0.013822803,0.011233028,0.008983759,0.016821377,0.014133562,0.010505904,0.012761875,0.018200394,0.018713608,0.021646321,0.022413272,0.029081505,0.028464872,0.024321435,0.021044292,0.016555225,0.012346565,0.016702743,0.013335422,0.008547231,0.007790599,0.002611333,0.00111615,0.002850191,0.002653563,0.002653563,0.001861013,0.00263573,0.000323601,0,0,0,0,0.00110905,0.00110905
3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001560699,0,0,0,0.001838624,0.00711573,0.00564587,0.0011085,0.003399323,0.008572957,0.009589789,0.023547025,0.019253386,0.010357535,0.026804589,0.045209955,0.029219357,0.021527568,0.059557393,0.02442638,0.006659179,0.016278155,0.032564867,0.027628282,0.025055779,0.0221145,0.012473555,0.025968727,0.024879895,0.030564073,0.03435149,0.033924345,0.030870588,0.046080016,0.035890531,0.028232696,0.014566514,0.018170476,0.008896035,0.002828881,0.000719689,0,0.020856755,0.010338291,0.008830814,0.013300782,0.009248962,0.009255488,0.007875607,0.008411147,0.0063639,0.020728927,0.02874021,0.034202643,0.021449205,0.025225749,0.020178711,0.020569757,0.017318746,0.021760419,0.009778713,0.002980067,0.009916669,0.009580885,0,0.001122199,0.009490601,0.008393011,0.003121398,0.003121398,0.006212588,0.004032165,0,0
3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002130333,0,0.002216424,0.012232301,0.010474845,0.006904614,0.005526326,0.032172177,0.020673674,0.017461723,0.031820789,0.056412026,0.032523397,0.026504172,0.048575748,0.036958933,0.040706344,0.052882038,0.05800388,0.04572491,0.044528566,0.047588289,0.031463712,0.030729976,0.026762526,0.031135356,0.022741962,0.023137294,0.031568553,0.014685886,0.031309173,0.019173836,0.020441128,0.024621546,0.00732211,0.003430054,0.031578787,0.024430707,0.031066811,0.027176268,0.010466779,0.020764647,0.019666526,0.009148935,0.004273641,0.01150558,0.009461339,0.004074714,0.002942858,0.028613044,0.017561978,0.017561978,0.025467318,0.009825816,0.002130333,0.00462683,0.018969931,0.004260665,0.004260665,0.004260665,0.009268603,0.004260665,0.00355717,0.00355717,0.00603925,0.004260665,0,0,0,0
3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002130333,0,0.002216424,0.012232301,0.010474845,0.006904614,0.005526326,0.032172177,0.020673674,0.017461723,0.031820789,0.056412026,0.032523397,0.026504172,0.048575748,0.036958933,0.040706344,0.052882038,0.05800388,0.04572491,0.044528566,0.047588289,0.031463712,0.030729976,0.026762526,0.031135356,0.022741962,0.023137294,0.031568553,0.014685886,0.031309173,0.019173836,0.020441128,0.024621546,0.00732211,0.003430054,0.031578787,0.024430707,0.031066811,0.027176268,0.010466779,0.020764647,0.019666526,0.009148935,0.004273641,0.01150558,0.009461339,0.004074714,0.002942858,0.028613044,0.017561978,0.017561978,0.025467318,0.009825816,0.002130333,0.00462683,0.018969931,0.004260665,0.004260665,0.004260665,0.009268603,0.004260665,0.00355717,0.00355717,0.00603925,0.004260665,0,0,0,0
3,2,3,6,0.005006734,0.002516059,0.002297336,0.001840186,0.00135412,0.000451035,0.00033615,0.000875701,0.001381333,0.001415814,0.000533354,0.000238022,0.000598255,0.000694741,0.000608709,0.000400045,0.000496893,0.000191687,0.001398825,0.001061192,0.001571599,0.001154061,0.001597484,0.000674371,0.003781999,0.005836599,0.006275714,0.007090481,0.016910641,0.018003028,0.015945505,0.018070962,0.023690144,0.021290651,0.029979354,0.025059909,0.0266128,0.025489653,0.019698648,0.021579374,0.0238315,0.017693654,0.016017182,0.015677212,0.020547226,0.021037687,0.017736003,0.016507955,0.014156198,0.01346394,0.013977363,0.015985142,0.01610619,0.013126636,0.012209911,0.013071147,0.01141371,0.010653464,0.009102513,0.009442098,0.01366681,0.011377096,0.006875129,0.007177296,0.010099277,0.008453492,0.009666377,0.011057843,0.014577135,0.012624109,0.013776161,0.012756504,0.013051212,0.012320127,0.015308342,0.01380669,0.014812978,0.013177735,0.01232849,0.014372449,0.008092787,0.008699469,0.006700341,0.004464125,0.009172327,0.007379207,0.007411563,0.007241364,0.021699065,0.012620736,0.007879589,0.005050129,0.013486377,0.009862538,0.008470774,0.008999264
3,2,3,7,0.00382851,0.0033263,0.003119326,0.003217303,0.001560352,0.00179912,0.001611058,0.001485202,0.000960145,0.000874234,0.000383634,0.000306258,0.00016516,0.00016516,0.00016516,0.00016516,0,0,0.000306132,0.000612263,0.001254141,0.001896019,0.000612263,0.000612263,0.000984509,0.001356754,0.001356754,0.001356754,0.002795469,0.003563409,0.003101269,0.004285241,0.001963743,0.002668283,0.003880725,0.005115747,0.007283088,0.008782276,0.005354602,0.004624004,0.008207268,0.008060512,0.008845593,0.007928405,0.01095249,0.016073348,0.019097237,0.017944714,0.013568742,0.013479793,0.011289936,0.010875124,0.01102323,0.010659112,0.011802453,0.011192496,0.008522827,0.009775146,0.011013311,0.011835798,0.014270678,0.014817555,0.013601301,0.01046981,0.010748091,0.012169604,0.012907318,0.013403151,0.010986391,0.011233348,0.012570941,0.01467219,0.008948973,0.009142293,0.008543856,0.007097892,0.024624908,0.023237366,0.019450905,0.021035884,0.017421061,0.017079232,0.015999757,0.016486179,0.013047324,0.012960329,0.014740542,0.012959012,0.013266857,0.012583487,0.011645089,0.010745586,0.007268101,0.004794066,0.004938966,0.005367372
3,2,3,8,0.003914711,0.00372292,0.002961412,0.002604664,0.001439218,0.001403641,0.001365026,0.001007902,0.000583795,0.000655992,0.000528351,0.000446007,0.000264366,0.000264366,0.000235481,0.000199514,0.000388117,0.000419575,0.000520053,0.000845212,0.000428001,0.00046959,0.000171931,0.000171931,0.000857331,0.0014829,0.002016316,0.002291538,0.002055759,0.001787833,0.003022921,0.003261162,0.003662723,0.004199803,0.005084181,0.005358216,0.007047583,0.006174997,0.006797967,0.007016277,0.007879451,0.006933948,0.007325261,0.006706293,0.006744753,0.008298187,0.008099331,0.00758785,0.008017995,0.009258355,0.008741691,0.009274084,0.008591489,0.00772632,0.007273782,0.007311987,0.008626638,0.009894381,0.00989434,0.008936824,0.008006215,0.007489941,0.007010841,0.008478003,0.009879649,0.01254228,0.012650038,0.011809204,0.010875179,0.011619144,0.012307785,0.011789569,0.010087444,0.011293142,0.013201806,0.015426611,0.01455274,0.015323517,0.016111838,0.018163418,0.024704592,0.027609622,0.03092093,0.032504983,0.034782082,0.037007786,0.035347387,0.03485956,0.025572944,0.025542282,0.024658697,0.023368919,0.015974917,0.014002056,0.012084983,0.010896944
3,2,3,9,0.003872484,0.00195669,0.001844552,0.001442596,0.001010395,0.000405128,0.000221673,0.000500154,0.00106477,0.001248963,0.00042373,6.18E-05,0.000335895,0.000470835,0.000427104,0.000251811,0.000386424,0.000149072,0.001046901,0.000825268,0.001222202,0.000851111,0.000908088,0.0001889,0.002586304,0.004289127,0.004204323,0.004551122,0.012191232,0.0150366,0.011971182,0.012809254,0.01810848,0.015173092,0.024929537,0.023912244,0.025377719,0.026250251,0.021179935,0.024943445,0.028333019,0.026117023,0.022443095,0.020880917,0.021596747,0.018818699,0.016046396,0.016008878,0.014045455,0.011718373,0.015533455,0.016144551,0.016136259,0.015938686,0.015889628,0.014046048,0.013577084,0.013980667,0.015608749,0.014938784,0.016718667,0.015737085,0.008875713,0.009827528,0.008738914,0.008806831,0.010672121,0.010303845,0.015885981,0.015265368,0.016466985,0.013974483,0.011302702,0.009752342,0.011243328,0.008843021,0.013244599,0.011837438,0.010216714,0.013196843,0.007254787,0.008109094,0.007515633,0.006223784,0.008925029,0.008865758,0.0088183,0.008711594,0.017098054,0.010498484,0.006931402,0.004524681,0.011076881,0.007951718,0.006462419,0.006584958
3,3,1,1,0.006503987,0.005553096,0.004795,0.004645626,0.002714146,0.002176974,0.001818417,0.001716614,0.00154817,0.001478291,0.00132255,0.001147487,0.001085047,0.000859196,0.000399882,0.000338583,0.000654684,0.000685683,0.000693098,0.000559763,0.00062111,0.000806112,0.001320252,0.00122061,0.002112985,0.001641311,0.002228601,0.002461543,0.003925862,0.003894559,0.005165466,0.006068198,0.009542461,0.010090762,0.011994082,0.012656036,0.015125999,0.015435338,0.015757918,0.015265253,0.016327001,0.016019983,0.016093023,0.016217243,0.016539128,0.016778113,0.01674659,0.016477274,0.017103333,0.017067065,0.016746877,0.016671957,0.016387995,0.015975308,0.015668478,0.015620404,0.015404316,0.015312681,0.014558331,0.014145823,0.014637813,0.014996774,0.014855159,0.014880849,0.015480902,0.015885944,0.016206263,0.015965112,0.015198446,0.015773244,0.016121915,0.015917862,0.01675505,0.016454423,0.017440338,0.017609237,0.018542426,0.018445948,0.018799897,0.018544007,0.018501218,0.018870106,0.018740175,0.018724155,0.018963428,0.018873958,0.018456088,0.018103417,0.01624571,0.014392355,0.012881153,0.01187096,0.009300482,0.006829285,0.005875603,0.005001825
3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001402741,0.001402741,0.002570567,0.003451466,0.000835696,0.001467529,0.002935058,0.005685376,0.005355165,0.006543517,0.001883305,0.013412291,0.018287068,0.030111307,0.024591859,0.022065341,0.021015048,0.017838435,0.013169416,0.024085384,0.028296102,0.034247052,0.036638863,0.047321115,0.053992424,0.057912823,0.063287139,0.051818095,0.038354199,0.031430729,0.028937418,0.021777522,0.019439297,0.016533742,0.01451329,0.01368095,0.012962479,0.008833849,0.006183781,0.010371795,0.012192561,0.009495679,0.012195139,0.012786823,0.011849646,0.014700366,0.016239692,0.019003216,0.012979074,0.024332639,0.040138435,0.042749908,0.037818834,0.027592866,0.026472842,0.020295082,0.019696457,0.008704637,0.007513724,0.009881171,0.010122166,0.005045763,0.002256785,0.002972157,0.002256785,0,0,0.000595047,0,0.00053139,0,0,0,0,0
3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000758337,0,0.002096197,0.012267689,0.006057806,0.002123447,0.000465458,0.001440164,0.014536262,0.031023469,0.020645227,0.010283683,0.044089518,0.053655066,0.031595267,0.02212969,0.023250503,0.02430415,0.01377975,0.008551956,0.016978983,0.007180897,0.016537512,0.026889972,0.040770415,0.055737585,0.044029146,0.022055268,0.030288355,0.031331684,0.043053966,0.039574541,0.0266247,0.018174417,0.024283022,0.017196303,0.007907285,0.004636233,0.007266178,0.006969983,0.015189074,0.013383187,0.013282712,0.022135058,0.020342268,0.011978812,0.021317767,0.026402296,0.033707231,0.035046726,0.035045356,0.038258839,0.029131664,0.01577615,0.023848604,0.004372588,0.011057864,0.005986838,0.003387047,0.005061795,0.006050054,0.012980114,0.003270009,0,0,0,0.004431543,0.007258005,0.007258005,0.007258005
3,3,1,4,0.000683355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003007981,0.002208534,0.002208534,0.007226665,0.008009213,0.005547971,0,0.006231872,0.005810409,0.025073316,0.02912426,0.017839178,0.019403506,0.028088028,0.022132734,0.027769143,0.025184998,0.025251498,0.017646406,0.039218754,0.041220147,0.02939688,0.024829643,0.025603317,0.006787471,0.010328948,0.011184651,0.006684753,0.019151669,0.026623551,0.011634999,0.004677227,0.014043534,0.026872985,0.028309872,0.017409878,0.013514893,0.019382166,0.015595952,0.020628147,0.009280081,0.006390051,0.024446841,0.004190256,0,0,0.015947824,0.018185249,0.019416487,0.011885899,0.008171062,0.010099407,0.010797746,0.013007288,0.002349326,0,0.000734725,0,0.002770864,0.002190915,0.002635419,0,0.000734725,0,0,0,0,0
3,3,1,5,0.000683355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003007981,0.002208534,0.002208534,0.007226665,0.008009213,0.005547971,0,0.006231872,0.005810409,0.025073316,0.02912426,0.017839178,0.019403506,0.028088028,0.022132734,0.027769143,0.025184998,0.025251498,0.017646406,0.039218754,0.041220147,0.02939688,0.024829643,0.025603317,0.006787471,0.010328948,0.011184651,0.006684753,0.019151669,0.026623551,0.011634999,0.004677227,0.014043534,0.026872985,0.028309872,0.017409878,0.013514893,0.019382166,0.015595952,0.020628147,0.009280081,0.006390051,0.024446841,0.004190256,0,0,0.015947824,0.018185249,0.019416487,0.011885899,0.008171062,0.010099407,0.010797746,0.013007288,0.002349326,0,0.000734725,0,0.002770864,0.002190915,0.002635419,0,0.000734725,0,0,0,0,0
3,3,1,6,0.007713569,0.005925535,0.002655464,0.003550411,0.003030401,0.000469248,0.00098749,0.001137358,0.001764242,0.001428791,0.001202891,0.000704509,0.001764696,0.000993002,0,0,0.000351939,0.00049322,0.000476691,0,0.000724845,0.000133161,0.001942606,0.001870906,0.002947566,0.001588291,0.003462096,0.003517928,0.006951443,0.007222835,0.010024736,0.01023752,0.02043098,0.017149352,0.022167908,0.022361632,0.027682222,0.025911514,0.026379108,0.022972189,0.033101864,0.027584946,0.022145217,0.021344518,0.024056872,0.024137452,0.021808129,0.019777806,0.019369774,0.017751383,0.019801464,0.019787548,0.017882491,0.01153207,0.01214565,0.012268257,0.013857355,0.009962401,0.011272034,0.008536625,0.00888899,0.006813907,0.006368543,0.006704424,0.009106703,0.009727743,0.00993169,0.009155409,0.010814543,0.008124691,0.011707008,0.013116313,0.014855824,0.012032297,0.012908462,0.015137994,0.017633937,0.017147316,0.013554268,0.011597673,0.012404921,0.009494226,0.007261903,0.00598173,0.006104462,0.005297509,0.011452895,0.014721376,0.027713528,0.014143017,0.011162213,0.00900885,0.015505776,0.007553087,0.006239958,0.004990098
3,3,1,7,0.006942442,0.00705198,0.005737816,0.004743732,0.000572541,0.000608096,0.000231953,0.000196398,0.000511365,0.000511365,0.000511365,0.000511365,0.000511365,0.000511365,0.000511365,0.000511365,0.000351887,0.000351887,3.45E-05,3.45E-05,3.45E-05,3.45E-05,3.45E-05,3.45E-05,3.45E-05,3.45E-05,0.000183266,0.001218719,0.000886706,0.000886706,0.001272991,0.002522365,0.004959254,0.004959947,0.006252358,0.006784731,0.008376808,0.00741149,0.008908912,0.00825455,0.00863899,0.012105083,0.017170466,0.020141762,0.018515125,0.018733084,0.021059638,0.025169304,0.021925,0.019810742,0.020687507,0.019682923,0.020063462,0.020807425,0.025333533,0.024006592,0.025320349,0.024935469,0.024354832,0.024516603,0.019741595,0.01974031,0.015909828,0.014237074,0.020501142,0.022878159,0.021327745,0.02462895,0.027803645,0.028432574,0.030690132,0.025301427,0.019697962,0.017548546,0.019698823,0.019590741,0.017978072,0.020795349,0.025753891,0.024984783,0.023153417,0.020459658,0.023226434,0.023085948,0.021906186,0.019784849,0.020630684,0.019115629,0.018090505,0.017433722,0.018542524,0.018542524,0.010592277,0.011904133,0.007393079,0.004547013
3,3,1,8,0.007305878,0.005968045,0.005460914,0.004842312,0.002618716,0.00262134,0.00200763,0.001800937,0.001077255,0.001142627,0.001142627,0.000982022,0.00059283,0.00059283,0.00039442,0.00039442,0.000163264,0.000163264,0.000215035,0.000146387,2.55E-06,0.00016863,0.000215754,2.55E-06,0.00020665,0.000192563,0.000192563,0.000199935,0.000721316,0.001507749,0.002067572,0.002457617,0.004502123,0.003898933,0.006359153,0.006677949,0.008716737,0.009151131,0.010724176,0.00997315,0.013702175,0.014260628,0.014132997,0.014470344,0.015960887,0.016704492,0.017207151,0.018429473,0.017758446,0.016782256,0.016533017,0.015235581,0.017217573,0.016968425,0.017002804,0.017501852,0.01621752,0.01599393,0.014427715,0.013937766,0.014749235,0.014354297,0.015311823,0.015419662,0.018916773,0.021095192,0.021602467,0.02025985,0.020690558,0.021356057,0.019121574,0.017801054,0.017420519,0.018876186,0.021684011,0.024947625,0.026270606,0.026824908,0.032313623,0.034782164,0.04519299,0.051472407,0.053931825,0.054212436,0.055085067,0.05618643,0.053368237,0.048865467,0.031998191,0.028897703,0.024083609,0.020445412,0.0119648,0.009450934,0.007079106,0.006013882
